step,train_loss,val_loss,val_ppl,time_ms,mfu
282,5.16,,,1720.4,9.5
283,5.06,,,1787.5,9.5
284,5.26,,,1647.4,9.5
285,5.1,,,1733.5,9.6
286,5.45,,,1901.6,9.5
287,5.05,,,1844.5,9.4
288,5.21,,,1715.5,9.5
289,5.09,,,1700.0,9.5
290,5.2,,,1661.7,9.6
291,5.33,,,1670.3,9.6
292,5.06,,,1849.7,9.6
293,5.25,,,1740.5,9.6
294,5.41,,,1719.4,9.6
295,5.12,,,1745.1,9.6
296,5.12,,,1916.4,9.5
297,4.99,,,1851.3,9.5
298,5.13,,,1880.5,9.4
299,5.03,,,2046.4,9.3
300,5.11,,,1865.5,9.3
301,4.98,,,1828.0,9.3
302,5.09,,,1804.2,9.3
303,4.91,,,1785.2,9.3
304,5.11,,,2113.8,9.2
305,5.06,,,1419.1,9.4
306,4.98,,,1668.9,9.5
307,5.04,,,1879.2,9.4
308,5.01,,,1847.9,9.4
309,5.1,,,1746.3,9.4
310,5.1,,,1806.7,9.4
311,5.07,,,1780.9,9.4
312,5.0,,,1831.0,9.4
313,5.16,,,1748.5,9.4
314,4.84,,,61723.5,8.5
315,5.34,,,1019.9,9.3
316,5.07,,,1039.7,10.0
317,5.04,,,1032.3,10.6
318,5.16,,,1030.0,11.2
319,5.05,,,1045.7,11.7
320,4.99,,,1064.8,12.1
321,4.96,,,1024.8,12.5
322,4.99,,,1101.7,12.8
323,4.92,,,1086.0,13.1
324,4.87,,,1096.0,13.3
325,4.98,,,1022.4,13.6
326,4.87,,,1041.7,13.9
327,4.9,,,1037.8,14.1
328,4.96,,,1050.2,14.3
329,5.01,,,1270.6,14.2
330,5.21,,,1032.5,14.4
331,5.03,,,1047.3,14.6
332,5.01,,,1025.2,14.8
333,5.09,,,1029.8,14.9
334,4.9,,,1050.9,15.0
335,5.09,,,1098.9,15.1
336,5.12,,,1077.0,15.1
337,5.09,,,1146.4,15.1
338,4.84,,,1037.5,15.2
339,4.96,,,1277.6,15.0
340,4.95,,,1041.1,15.1
341,5.12,,,1286.2,14.9
342,5.04,,,1108.0,14.9
343,4.97,,,1304.8,14.7
344,4.88,,,1025.7,14.9
345,4.87,,,1044.4,15.0
346,4.91,,,1047.3,15.1
347,4.8,,,1032.5,15.2
348,4.97,,,1047.7,15.3
349,5.11,,,1052.2,15.4
350,5.1,,,1051.2,15.5
351,4.9,,,1027.2,15.5
352,4.84,,,1044.6,15.6
353,4.97,,,1280.5,15.4
354,5.0,,,1030.0,15.5
355,4.87,,,1043.2,15.5
356,5.11,,,1017.5,15.6
357,4.84,,,1028.8,15.7
358,4.83,,,1051.2,15.7
359,4.96,,,1199.8,15.6
360,4.75,,,1079.1,15.6
361,4.96,,,1048.3,15.6
362,4.77,,,1065.9,15.6
363,5.08,,,1092.3,15.6
364,5.0,,,1074.5,15.6
365,4.73,,,1041.8,15.7
366,4.93,,,1072.9,15.7
367,5.12,,,1035.8,15.7
368,4.85,,,1029.8,15.8
369,4.84,,,1482.6,15.3
370,4.77,,,1873.8,14.7
371,5.15,,,1254.0,14.6
372,5.05,,,1016.4,14.8
373,4.89,,,1082.8,14.9
374,4.89,,,1059.1,15.0
375,5.04,,,1022.3,15.1
376,4.94,,,1055.7,15.2
377,4.94,,,1023.7,15.3
378,4.98,,,1024.6,15.4
379,4.75,,,1364.4,15.1
380,5.2,,,1754.8,14.6
381,4.83,,,1722.7,14.1
382,5.01,,,1907.1,13.6
383,4.77,,,1808.1,13.1
384,4.78,,,1748.1,12.8
385,4.9,,,1842.8,12.4
386,4.96,,,1900.8,12.1
387,4.97,,,1850.7,11.8
388,4.83,,,1709.0,11.6
389,4.65,,,1809.8,11.3
390,5.11,,,1819.4,11.1
391,4.88,,,1753.1,11.0
392,4.73,,,1899.5,10.8
393,4.77,,,1868.5,10.6
394,4.73,,,1863.0,10.4
395,4.88,,,1781.3,10.3
396,5.02,,,1826.0,10.2
397,4.94,,,1811.4,10.1
398,4.72,,,1683.5,10.1
399,4.91,,,1842.4,10.0
400,4.86,,,1751.1,10.0
401,4.94,,,1845.6,9.9
402,4.85,,,1858.3,9.8
403,4.85,,,1697.5,9.8
404,4.9,,,1702.0,9.8
405,4.62,,,1734.1,9.8
406,4.97,,,1775.7,9.8
407,4.87,,,1839.6,9.7
408,4.86,,,1867.6,9.6
409,4.85,,,1589.2,9.7
410,4.98,,,1813.3,9.7
411,4.89,,,1639.8,9.8
412,4.79,,,1897.8,9.7
413,4.97,,,1873.2,9.6
414,4.8,,,1929.6,9.5
415,4.73,,,1718.6,9.5
416,4.92,,,1758.5,9.5
417,4.8,,,1810.3,9.5
418,4.92,,,1758.6,9.5
419,4.62,,,1838.6,9.5
420,4.85,,,1928.3,9.4
421,4.62,,,1686.5,9.5
422,5.01,,,1637.0,9.5
423,4.78,,,1863.5,9.5
424,4.77,,,1801.0,9.5
425,4.98,,,1703.5,9.5
426,4.76,,,1690.1,9.6
427,4.82,,,1881.9,9.5
428,4.81,,,1924.2,9.4
429,4.76,,,1831.8,9.4
430,4.66,,,1549.2,9.6
431,4.68,,,1888.9,9.5
432,4.65,,,1838.8,9.5
433,4.73,,,1745.0,9.5
434,4.62,,,1846.7,9.4
435,4.6,,,1704.3,9.5
436,4.75,,,2000.1,9.4
437,4.84,,,1810.9,9.4
438,4.67,,,1752.1,9.4
439,4.76,,,2542.2,9.1
440,4.76,,,1814.9,9.1
441,4.63,,,1899.8,9.1
442,4.85,,,2540.3,8.9
443,4.89,,,1934.9,8.8
444,4.71,,,1993.4,8.8
445,4.38,,,1831.1,8.8
446,4.77,,,1728.0,8.9
447,4.76,,,1989.2,8.9
448,4.66,,,1685.9,9.0
449,4.74,,,1710.0,9.1
450,4.71,,,2012.1,9.0
451,4.74,,,1930.5,9.0
452,4.56,,,3021.0,8.6
453,4.65,,,2009.2,8.6
454,4.75,,,1730.9,8.7
455,4.55,,,1752.7,8.8
456,4.8,,,1632.4,9.0
457,4.5,,,1868.1,9.0
458,4.66,,,1885.9,9.0
459,4.48,,,1911.1,8.9
460,4.66,,,1720.2,9.0
461,4.62,,,1940.0,9.0
462,4.75,,,1729.4,9.1
463,4.59,,,1859.9,9.1
464,4.6,,,2101.2,9.0
465,5.07,,,1666.9,9.1
466,4.6,,,1588.0,9.2
467,4.73,,,1906.1,9.2
468,4.68,,,1862.6,9.2
469,4.5,,,2188.3,9.0
470,4.66,,,2079.3,8.9
471,4.94,,,1586.4,9.1
472,4.65,,,1893.2,9.1
473,4.64,,,1982.8,9.0
474,4.72,,,1744.0,9.1
475,4.42,,,1811.4,9.1
476,4.67,,,1977.2,9.0
477,4.62,,,1820.2,9.1
478,4.45,,,1626.1,9.2
479,4.52,,,1690.4,9.3
480,4.84,,,1713.3,9.3
481,4.38,,,1741.8,9.4
482,4.63,,,1843.3,9.3
483,4.57,,,1755.1,9.4
484,4.65,,,1717.1,9.4
485,4.69,,,1914.7,9.3
486,4.52,,,1775.2,9.4
487,4.61,,,1876.0,9.3
488,4.63,,,1692.7,9.4
489,4.41,,,1667.1,9.5
490,4.62,,,1770.5,9.5
491,4.62,,,1607.1,9.6
492,4.53,,,1797.4,9.5
493,4.54,,,1785.2,9.5
494,4.64,,,1879.0,9.5
495,4.68,,,1845.2,9.4
496,4.48,,,1705.9,9.5
497,4.5,,,1838.2,9.4
498,4.43,,,2161.0,9.3
499,4.32,,,1774.1,9.3
500,4.54,,,1940.5,9.2
501,4.63,,,1724.4,9.3
502,4.71,,,1722.9,9.3
503,4.54,,,1726.8,9.4
504,4.47,,,1649.1,9.5
505,4.47,,,1995.5,9.4
506,4.54,,,1864.6,9.3
507,4.64,,,1848.1,9.3
508,4.54,,,1702.2,9.4
509,4.61,,,24176.9,8.5
510,4.54,,,1801.7,8.6
511,4.69,,,1942.4,8.6
512,4.45,,,1798.3,8.7
513,4.6,,,1729.3,8.8
514,4.64,,,1892.5,8.8
515,4.45,,,1783.2,8.9
516,4.44,,,1857.3,8.9
517,4.42,,,1839.4,8.9
518,4.35,,,1918.7,8.9
519,4.58,,,1698.2,9.0
520,4.47,,,1763.8,9.0
521,4.45,,,1763.3,9.1
522,4.49,,,1849.1,9.1
523,4.6,,,1658.4,9.2
524,4.55,,,1731.9,9.3
525,4.63,,,1699.9,9.3
526,4.44,,,1699.5,9.4
527,4.43,,,2217.8,9.2
528,4.48,,,1688.7,9.3
529,4.48,,,1798.4,9.3
530,4.54,,,1792.3,9.3
531,4.43,,,1896.3,9.3
532,4.41,,,1862.1,9.2
533,4.58,,,1839.1,9.2
534,4.51,,,1944.2,9.2
535,4.71,,,1777.9,9.2
536,4.65,,,1902.9,9.2
537,4.52,,,1632.1,9.3
538,4.61,,,1931.5,9.2
539,4.54,,,1953.2,9.2
540,4.41,,,1708.0,9.2
541,4.45,,,1759.6,9.3
542,4.65,,,1765.8,9.3
543,4.49,,,1735.1,9.3
544,4.42,,,1792.7,9.3
545,4.34,,,1718.4,9.4
546,4.32,,,1760.8,9.4
547,4.39,,,1749.2,9.4
548,4.44,,,1714.5,9.5
549,4.47,,,1767.2,9.5
550,4.49,,,1736.2,9.5
551,4.62,,,1747.9,9.5
552,4.35,,,2178.7,9.3
553,4.34,,,1473.5,9.5
554,4.55,,,1732.2,9.6
555,4.48,,,1760.3,9.6
556,4.19,,,2064.6,9.4
557,4.52,,,1717.5,9.5
558,4.42,,,1669.9,9.5
559,4.39,,,1703.1,9.6
560,4.4,,,1603.4,9.6
561,4.57,,,1902.8,9.6
562,4.43,,,1756.1,9.6
563,4.49,,,1820.6,9.5
564,4.52,,,1987.2,9.4
565,4.32,,,1662.1,9.5
566,4.33,,,1786.9,9.5
567,4.36,,,1948.8,9.4
568,4.44,,,1707.2,9.5
569,4.48,,,1605.9,9.6
570,4.44,,,5573.0,8.9
571,4.45,,,1789.6,9.0
572,4.63,,,5723.4,8.4
573,4.29,,,1700.5,8.5
574,4.49,,,5130.5,8.0
575,4.21,,,2098.8,8.0
576,4.34,,,1627.3,8.2
577,4.34,,,1713.7,8.4
578,4.51,,,1882.1,8.4
579,4.34,,,1647.7,8.6
580,4.02,,,1551.1,8.8
581,4.39,,,1877.1,8.9
582,4.41,,,1549.5,9.1
583,4.44,,,1763.5,9.1
584,4.44,,,1684.1,9.2
585,4.47,,,1773.7,9.2
586,4.34,,,1748.3,9.3
587,4.43,,,1609.0,9.4
588,4.43,,,1648.8,9.5
589,4.41,,,2610.2,9.2
590,4.5,,,1785.0,9.2
591,4.3,,,1728.8,9.2
592,4.34,,,1690.0,9.3
593,4.29,,,1797.8,9.3
594,4.31,,,1750.5,9.4
595,4.4,,,1731.7,9.4
596,4.31,,,1802.2,9.4
597,4.34,,,1657.3,9.5
598,4.46,,,1813.1,9.4
599,4.43,,,1900.7,9.4
600,4.41,,,1922.6,9.3
601,4.4,,,2171.1,9.2
602,4.27,,,1946.7,9.1
603,4.44,,,2087.1,9.0
604,4.29,,,1761.1,9.1
605,4.36,,,1811.1,9.1
606,4.3,,,1704.3,9.2
607,4.39,,,1890.8,9.1
608,4.47,,,1742.9,9.2
609,4.47,,,1695.3,9.3
610,4.32,,,1674.1,9.3
611,4.38,,,1627.9,9.4
612,4.33,,,1609.2,9.5
613,4.29,,,1878.5,9.5
614,4.49,,,1664.7,9.5
615,4.38,,,1641.7,9.6
616,4.33,,,1735.6,9.6
617,4.22,,,1710.1,9.6
618,4.39,,,1746.2,9.6
619,4.74,,,1762.9,9.6
620,4.24,,,1638.6,9.7
621,4.38,,,1703.4,9.7
622,4.16,,,1799.0,9.7
623,4.34,,,1764.3,9.7
624,4.3,,,1962.3,9.6
625,4.23,,,1672.2,9.6
626,4.29,,,1848.3,9.6
627,4.21,,,1726.1,9.6
628,4.23,,,1795.1,9.6
629,4.39,,,1784.1,9.5
630,4.31,,,2164.8,9.4
631,4.35,,,1521.9,9.5
632,4.31,,,1692.4,9.6
633,4.3,,,1728.8,9.6
634,4.28,,,1730.9,9.6
635,4.23,,,1854.0,9.6
636,4.34,,,1713.8,9.6
637,4.08,,,1848.0,9.5
638,4.29,,,1673.9,9.6
639,4.12,,,1633.0,9.7
640,4.42,,,1772.2,9.6
641,4.05,,,1921.4,9.6
642,4.19,,,1677.1,9.6
643,4.26,,,1683.6,9.6
644,4.09,,,1892.2,9.6
645,4.26,,,1728.4,9.6
646,4.09,,,1773.0,9.6
647,4.39,,,1834.1,9.5
648,4.19,,,1760.0,9.5
649,4.36,,,1695.8,9.6
650,4.19,,,1575.2,9.7
651,4.21,,,1876.9,9.6
652,4.08,,,1865.7,9.6
653,4.41,,,1825.5,9.5
654,4.21,,,1835.4,9.5
655,4.31,,,2012.9,9.4
656,4.21,,,1918.4,9.3
657,4.25,,,1940.0,9.3
658,4.22,,,1714.2,9.3
659,4.39,,,1736.7,9.3
660,4.36,,,1909.0,9.3
661,4.22,,,1779.3,9.3
662,4.2,,,2059.0,9.2
663,4.08,,,1796.4,9.2
664,4.2,,,2010.4,9.1
665,4.31,,,1852.3,9.1
666,4.22,,,2191.5,9.0
667,4.26,,,1711.7,9.1
668,4.47,,,2226.3,8.9
669,4.34,,,1901.2,8.9
670,4.49,,,2295.3,8.8
671,4.3,,,2184.8,8.6
672,4.17,,,1987.8,8.6
673,4.21,,,1920.5,8.6
674,4.11,,,1781.4,8.7
675,4.3,,,1893.5,8.7
676,4.38,,,1852.5,8.8
677,4.06,,,2045.4,8.7
678,4.26,,,1860.9,8.8
679,4.2,,,1925.7,8.8
680,4.2,,,1806.4,8.8
681,4.22,,,1789.5,8.9
682,4.09,,,1817.7,8.9
683,4.25,,,1906.8,8.9
684,4.21,,,1907.6,8.9
685,4.35,,,1694.9,9.0
686,4.36,,,2115.2,8.9
687,4.38,,,1942.2,8.9
688,4.12,,,1911.7,8.9
689,4.19,,,2060.6,8.8
690,4.14,,,1817.9,8.8
691,4.17,,,1882.7,8.9
692,4.39,,,1756.9,8.9
693,4.08,,,1957.9,8.9
694,4.3,,,1969.3,8.9
695,4.33,,,2007.3,8.8
696,4.07,,,2047.5,8.8
697,4.17,,,1863.6,8.8
698,4.29,,,1838.8,8.8
699,4.21,,,1843.5,8.8
700,4.32,,,1661.8,9.0
701,4.19,,,1909.8,9.0
702,4.06,,,1751.1,9.0
703,4.26,,,1727.1,9.1
704,4.33,,,1711.6,9.2
705,4.36,,,2100.0,9.1
706,4.5,,,1829.2,9.1
707,4.37,,,1893.4,9.1
708,4.13,,,1691.2,9.1
709,4.32,,,1529.3,9.3
710,4.24,,,1851.6,9.3
711,4.35,,,1997.8,9.2
712,4.17,,,1826.5,9.2
713,4.08,,,1631.0,9.3
714,4.25,,,1774.5,9.3
715,4.25,,,1902.1,9.3
716,4.28,,,1637.1,9.4
717,4.21,,,2127.4,9.2
718,4.26,,,1837.6,9.2
719,4.26,,,1956.2,9.2
720,4.41,,,1921.6,9.1
721,4.27,,,2149.1,9.0
722,4.39,,,1910.0,9.0
723,4.29,,,1831.0,9.0
724,4.16,,,2051.0,8.9
725,4.09,,,1871.9,8.9
726,4.44,,,2118.3,8.8
727,4.17,,,1889.5,8.8
728,4.22,,,1905.0,8.8
729,4.33,,,1871.0,8.9
730,4.18,,,1768.5,8.9
731,3.91,,,1830.6,8.9
732,4.13,,,2344.9,8.8
733,4.06,,,1844.2,8.8
734,4.16,,,1638.3,9.0
735,4.27,,,1924.6,8.9
736,4.11,,,1738.8,9.0
737,4.16,,,2284.8,8.8
738,4.27,,,1917.3,8.8
739,4.17,,,1603.4,9.0
740,4.23,,,1842.9,9.0
741,4.23,,,1719.1,9.1
742,4.15,,,1906.8,9.1
743,4.36,,,1852.6,9.1
744,4.21,,,1749.0,9.1
745,4.23,,,2958.7,8.8
746,4.13,,,1876.5,8.8
747,4.22,,,1792.9,8.9
748,4.3,,,1864.6,8.9
749,4.34,,,1826.1,8.9
750,4.11,,,2236.8,8.8
751,4.17,,,2102.0,8.7
752,4.21,,,1919.0,8.7
753,4.26,,,1805.8,8.8
754,4.18,,,1860.9,8.8
755,4.23,,,1964.2,8.8
756,4.16,,,1927.1,8.8
757,4.32,,,1669.2,8.9
758,4.28,,,1770.7,9.0
759,4.07,,,1847.7,9.0
760,4.18,,,1779.5,9.0
761,4.18,,,1695.8,9.1
762,4.11,,,2090.6,9.0
763,4.03,,,1876.4,9.0
764,3.94,,,1898.8,9.0
765,4.08,,,1926.7,9.0
766,4.06,,,1759.1,9.0
767,4.16,,,1826.0,9.0
768,4.01,,,1937.7,9.0
769,4.17,,,1643.1,9.1
770,4.38,,,1941.0,9.1
771,4.31,,,1769.2,9.1
772,4.13,,,2162.5,9.0
773,4.15,,,2304.7,8.8
774,4.13,,,1998.1,8.8
775,4.36,,,2044.4,8.7
776,4.18,,,1766.3,8.8
777,4.22,,,1816.5,8.9
778,4.31,,,1664.5,9.0
779,4.03,,,1909.5,9.0
780,4.11,,,1778.8,9.0
781,4.12,,,1812.3,9.0
782,4.03,,,1702.1,9.1
783,4.08,,,1748.8,9.2
784,4.12,,,1742.5,9.2
785,4.31,,,1838.0,9.2
786,4.13,,,2064.7,9.1
787,4.23,,,1773.0,9.1
788,4.04,,,1803.2,9.2
789,3.98,,,1800.6,9.2
790,4.19,,,2128.5,9.1
791,4.21,,,2187.9,8.9
792,4.0,,,1885.3,8.9
793,4.28,,,2116.3,8.8
794,4.1,,,1654.5,9.0
795,4.11,,,1880.6,9.0
796,4.16,,,1918.8,8.9
797,3.85,,,2011.1,8.9
798,4.14,,,1799.0,8.9
799,4.41,,,1831.6,9.0
800,4.17,,,1981.0,8.9
801,4.17,,,1919.9,8.9
802,4.04,,,1927.0,8.9
803,4.19,,,1985.4,8.8
804,4.06,,,1975.2,8.8
805,4.16,,,1615.5,9.0
806,4.1,,,1919.0,8.9
807,4.21,,,1881.9,8.9
808,4.07,,,1893.1,8.9
809,3.96,,,1989.8,8.9
810,4.31,,,2125.0,8.8
811,4.24,,,1632.1,8.9
812,4.11,,,1879.2,8.9
813,4.06,,,1843.3,9.0
814,4.12,,,1751.8,9.0
815,3.97,,,1830.5,9.0
816,4.36,,,1876.4,9.0
817,4.23,,,1635.6,9.2
818,4.03,,,1886.8,9.1
