step,train_loss,val_loss,val_ppl,time_ms,mfu
87,6.2,,,1315.7,14.6
88,6.54,,,1278.0,14.5
89,6.44,,,1182.4,14.5
90,6.34,,,2200.4,13.8
91,6.32,,,1499.3,13.5
92,6.37,,,1088.4,13.7
93,6.51,,,1120.2,13.9
94,6.61,,,1081.5,14.0
95,6.44,,,1203.9,14.0
96,6.57,,,1189.5,14.0
97,6.41,,,1069.8,14.2
98,6.44,,,1022.2,14.4
99,6.48,,,1086.0,14.5
100,6.32,,,1133.9,14.6
101,6.64,,,1376.5,14.3
102,6.31,,,1127.6,14.4
103,6.59,,,1099.0,14.5
104,6.19,,,1068.7,14.6
105,6.24,,,1010.5,14.8
106,6.48,,,1067.1,14.9
107,6.49,,,1163.5,14.9
108,6.34,,,1264.7,14.7
109,6.49,,,1023.3,14.9
110,6.5,,,1329.1,14.7
111,6.1,,,1530.4,14.3
112,6.39,,,2083.3,13.7
113,6.29,,,1161.8,13.8
114,6.04,,,1288.9,13.7
115,6.41,,,1202.4,13.7
116,6.49,,,1268.4,13.7
117,6.25,,,1255.3,13.6
118,6.32,,,1379.8,13.5
119,6.32,,,1198.3,13.6
120,6.31,,,1119.4,13.7
121,6.52,,,1098.8,13.9
122,6.34,,,1196.2,13.9
123,6.22,,,1330.9,13.8
124,6.38,,,1520.8,13.5
125,6.22,,,1405.2,13.3
126,6.26,,,1102.9,13.5
127,6.1,,,1100.4,13.7
128,6.34,,,995.5,14.0
129,6.35,,,1152.7,14.1
130,6.32,,,1363.3,13.9
131,6.18,,,1048.4,14.1
132,6.26,,,1332.1,14.0
133,6.08,,,1313.0,13.9
134,6.2,,,1601.9,13.5
135,6.34,,,1073.6,13.7
136,6.34,,,1016.1,14.0
137,6.18,,,1108.9,14.1
138,6.23,,,1197.8,14.1
139,6.12,,,1217.5,14.1
140,6.23,,,1330.2,14.0
141,6.17,,,1315.5,13.8
142,6.14,,,1070.8,14.0
143,6.08,,,1078.6,14.2
144,6.15,,,1405.7,14.0
145,6.28,,,1213.5,14.0
146,6.37,,,2286.4,13.3
147,6.17,,,979.2,13.7
148,5.94,,,1181.4,13.7
149,6.2,,,1054.3,14.0
150,6.09,,,1073.6,14.1
151,6.38,,,1261.0,14.1
152,6.29,,,1173.1,14.1
153,5.94,,,1081.2,14.2
154,6.27,,,1531.2,13.9
155,6.16,,,1028.3,14.2
156,6.02,,,1042.7,14.4
157,6.08,,,1328.6,14.2
158,6.07,,,1063.2,14.4
159,6.3,,,1163.7,14.4
160,6.17,,,1092.3,14.5
161,6.06,,,1282.4,14.3
162,6.17,,,1093.7,14.4
163,6.13,,,1062.1,14.6
164,6.17,,,1183.6,14.5
165,6.23,,,1286.1,14.4
166,6.35,,,1433.3,14.1
167,6.14,,,1398.6,13.9
168,6.16,,,1085.4,14.1
169,6.27,,,1430.9,13.8
170,6.11,,,1383.0,13.7
171,6.22,,,1038.0,13.9
172,6.45,,,1256.5,13.9
173,6.22,,,1206.9,13.9
174,5.97,,,1355.1,13.7
175,6.13,,,1117.6,13.9
176,6.23,,,1065.4,14.1
177,5.99,,,1029.9,14.3
178,6.12,,,1039.2,14.5
179,6.0,,,1252.2,14.4
180,6.04,,,1074.1,14.5
181,6.16,,,1161.6,14.5
182,6.09,,,976.5,14.8
183,6.31,,,1426.1,14.5
184,5.99,,,1075.4,14.6
185,6.03,,,1166.1,14.6
186,6.05,,,1181.5,14.5
187,6.07,,,1139.7,14.6
188,6.04,,,1190.0,14.5
189,6.46,,,1317.1,14.4
190,5.99,,,1161.0,14.4
191,5.95,,,1111.3,14.4
192,6.06,,,1722.5,14.0
193,6.07,,,1371.1,13.8
194,6.18,,,1092.0,14.0
195,6.3,,,1147.9,14.0
196,6.21,,,1300.0,13.9
197,5.94,,,1062.4,14.1
198,6.03,,,1739.7,13.7
199,5.99,,,1242.6,13.7
200,6.26,,,1358.7,13.5
201,5.92,,,1364.9,13.4
202,6.1,,,1144.1,13.5
203,6.0,,,1117.5,13.7
204,5.92,,,1296.1,13.6
205,6.12,,,3099.1,12.8
206,6.07,,,1150.2,13.0
207,6.19,,,1132.6,13.2
208,6.12,,,1240.1,13.2
209,6.01,,,1081.5,13.5
210,5.92,,,1396.0,13.3
211,6.08,,,1303.0,13.3
212,5.94,,,1032.4,13.6
213,6.05,,,1533.0,13.3
214,5.92,,,1141.5,13.5
215,5.92,,,1137.2,13.6
216,6.07,,,1078.8,13.8
217,5.77,,,1394.1,13.6
218,6.31,,,1518.4,13.4
219,6.02,,,1199.1,13.4
220,5.84,,,1281.3,13.4
221,5.99,,,1028.4,13.7
222,6.11,,,1330.1,13.6
223,6.08,,,1217.8,13.6
224,5.96,,,1154.1,13.7
225,5.91,,,1123.2,13.8
226,6.02,,,1049.3,14.1
227,6.11,,,1220.0,14.0
228,5.91,,,1370.5,13.9
229,6.04,,,1062.6,14.1
230,5.77,,,1137.0,14.1
231,6.2,,,1103.2,14.2
232,6.02,,,998.6,14.5
233,6.07,,,1557.7,14.1
234,6.14,,,1038.9,14.3
235,6.0,,,1284.6,14.2
236,5.77,,,1148.0,14.3
237,5.84,,,1827.7,13.8
238,6.0,,,1091.7,13.9
239,6.1,,,1131.4,14.0
240,6.19,,,2230.3,13.4
241,5.91,,,1070.4,13.6
242,5.97,,,1029.1,13.9
243,5.99,,,1071.9,14.1
244,5.83,,,1186.1,14.1
245,5.85,,,1326.5,13.9
246,6.09,,,1112.4,14.1
247,5.91,,,1482.5,13.8
248,5.78,,,1268.5,13.7
249,5.84,,,1357.0,13.6
250,5.84,,,1300.2,13.5
251,5.98,,,1250.1,13.5
252,6.21,,,1196.0,13.6
253,5.9,,,1096.0,13.8
254,5.93,,,1113.7,13.9
255,6.02,,,1071.0,14.1
256,6.06,,,1454.1,13.8
257,6.07,,,1651.9,13.5
258,5.87,,,1033.2,13.7
259,5.85,,,1084.4,13.9
260,5.97,,,1151.7,14.0
261,5.8,,,1069.9,14.2
262,5.84,,,1361.7,14.0
263,5.95,,,1283.3,13.9
264,6.14,,,1404.4,13.7
265,5.86,,,1142.7,13.8
266,5.85,,,1269.2,13.8
267,5.71,,,1335.3,13.6
268,6.01,,,1177.3,13.7
269,5.78,,,1183.2,13.8
270,5.69,,,1597.0,13.4
271,5.87,,,1015.6,13.8
272,5.92,,,1249.5,13.7
273,6.05,,,1328.5,13.6
274,6.19,,,1077.7,13.8
275,5.86,,,1518.3,13.5
276,5.81,,,1169.7,13.6
277,5.69,,,1237.1,13.6
278,5.94,,,1087.9,13.8
279,5.8,,,1318.5,13.7
280,5.92,,,1171.7,13.8
281,5.82,,,1284.5,13.7
282,5.88,,,1518.3,13.4
283,5.92,,,1179.1,13.5
284,5.71,,,1081.4,13.7
285,5.81,,,1268.2,13.7
286,5.96,,,1134.1,13.8
287,5.8,,,1314.6,13.7
288,6.15,,,1315.4,13.6
289,6.0,,,1231.5,13.6
290,5.82,,,1116.5,13.8
291,5.77,,,1175.6,13.8
292,6.05,,,1253.1,13.8
293,5.7,,,1081.1,14.0
294,6.03,,,1320.7,13.8
295,5.86,,,2303.7,13.2
296,5.8,,,1289.4,13.2
297,5.68,,,1084.5,13.4
298,5.71,,,1182.0,13.5
299,5.98,,,1369.9,13.4
300,5.75,,,1059.2,13.6
301,5.85,,,1182.9,13.7
302,5.77,,,1193.9,13.7
303,5.73,,,1333.6,13.6
304,5.75,,,1264.1,13.6
305,5.66,,,1276.8,13.5
306,6.0,,,1133.0,13.7
307,5.52,,,1271.9,13.6
308,5.93,,,1448.7,13.4
309,5.67,,,1063.2,13.7
310,5.79,,,1337.8,13.6
311,5.74,,,1318.0,13.5
312,6.1,,,1163.9,13.6
313,6.08,,,965.2,14.0
314,5.77,,,1409.8,13.8
315,5.53,,,1228.9,13.8
316,5.66,,,1162.8,13.8
317,5.93,,,1418.7,13.6
318,5.65,,,1578.5,13.3
319,5.69,,,1018.7,13.7
320,5.72,,,1133.9,13.8
321,5.69,,,1165.3,13.8
322,5.68,,,1347.8,13.7
323,5.79,,,1235.9,13.7
324,5.55,,,1239.3,13.7
325,5.84,,,1142.5,13.8
326,5.73,,,1297.4,13.7
327,5.88,,,1318.1,13.6
328,5.67,,,1460.4,13.4
329,5.86,,,1242.9,13.4
330,5.53,,,1316.6,13.4
331,6.02,,,1100.1,13.6
332,5.75,,,1121.8,13.7
333,5.71,,,1031.8,14.0
334,5.75,,,1085.5,14.1
335,5.64,,,1200.6,14.1
336,5.8,,,1396.1,13.9
337,5.62,,,1054.7,14.1
338,5.85,,,1315.2,14.0
339,5.57,,,2299.5,13.3
340,5.82,,,1093.6,13.5
341,5.8,,,1243.0,13.5
342,5.83,,,1593.8,13.2
343,5.65,,,1319.6,13.2
344,5.88,,,1242.6,13.2
345,5.51,,,1304.1,13.2
346,5.65,,,1379.3,13.1
347,5.87,,,1122.1,13.3
348,5.85,,,1117.9,13.5
349,5.62,,,1299.1,13.4
350,5.78,,,1069.0,13.6
351,5.6,,,1093.6,13.8
352,5.95,,,2116.5,13.2
353,5.7,,,1159.1,13.4
354,5.58,,,1398.3,13.2
355,5.82,,,1192.7,13.3
356,5.8,,,1087.2,13.5
357,5.76,,,1281.1,13.5
358,5.76,,,1073.5,13.7
359,5.7,,,1228.3,13.7
360,5.7,,,1074.9,13.9
361,5.69,,,1228.9,13.9
362,5.79,,,1227.3,13.9
363,5.68,,,1196.7,13.9
364,5.71,,,1272.7,13.8
365,5.71,,,1245.4,13.8
366,5.69,,,1113.7,13.9
367,5.71,,,1142.8,14.0
368,5.66,,,1282.4,13.9
369,5.95,,,1201.2,13.9
370,5.64,,,1645.7,13.6
371,5.57,,,1243.6,13.6
372,5.82,,,1126.5,13.7
373,5.64,,,1457.5,13.5
374,5.85,,,1087.7,13.7
375,5.55,,,1015.6,14.0
376,5.63,,,1054.4,14.2
377,5.48,,,1086.5,14.3
378,5.69,,,1061.0,14.5
379,5.62,,,1224.9,14.4
380,5.54,,,1147.8,14.4
381,5.67,,,1329.9,14.2
382,5.71,,,1597.4,13.9
383,5.71,,,1181.6,13.9
384,5.65,,,1337.0,13.8
385,5.76,,,1390.0,13.6
386,5.53,,,1170.0,13.7
387,5.74,,,1105.1,13.8
388,5.68,,,1211.2,13.8
389,5.64,,,1314.5,13.7
390,5.76,,,1444.3,13.5
391,5.93,,,1146.0,13.6
392,5.85,,,1273.2,13.6
393,5.55,,,1232.1,13.6
394,5.86,,,1063.7,13.8
395,5.68,,,1413.9,13.6
396,5.65,,,1312.1,13.6
397,5.76,,,1341.0,13.5
398,5.8,,,1132.2,13.6
399,5.78,,,1266.4,13.6
400,5.55,,,1079.4,13.8
401,5.63,,,1124.4,13.9
402,5.6,,,1138.3,14.0
403,5.96,,,1263.9,13.9
404,5.76,,,1512.2,13.6
405,5.51,,,1083.5,13.8
406,5.51,,,1110.2,14.0
407,5.8,,,2107.0,13.4
408,5.49,,,1138.2,13.5
409,5.56,,,1224.4,13.5
410,5.52,,,1085.6,13.7
411,5.48,,,1290.2,13.7
412,5.48,,,1696.6,13.3
413,5.51,,,1093.2,13.5
414,5.43,,,2115.6,12.9
415,5.47,,,1339.9,12.9
416,5.87,,,1158.3,13.1
417,5.64,,,1180.9,13.2
418,5.7,,,1098.4,13.4
419,5.74,,,1056.2,13.7
420,5.75,,,1291.7,13.6
421,5.53,,,1173.2,13.7
422,5.84,,,1223.4,13.7
423,5.5,,,1436.2,13.5
424,5.6,,,1274.3,13.5
425,5.47,,,1315.0,13.4
426,5.6,,,1161.8,13.5
427,5.45,,,1055.6,13.7
428,5.61,,,1347.0,13.6
429,5.64,,,1210.1,13.6
430,5.43,,,2059.9,13.1
431,5.64,,,1359.5,13.0
432,5.63,,,1124.1,13.2
433,5.61,,,1334.6,13.2
434,5.58,,,1197.8,13.3
435,5.82,,,1099.4,13.5
436,5.4,,,1124.9,13.6
437,5.48,,,1475.4,13.4
438,5.66,,,1082.7,13.6
439,5.54,,,1198.5,13.6
440,5.75,,,1443.3,13.4
441,5.36,,,1361.1,13.3
442,5.46,,,1041.5,13.6
443,5.58,,,1403.0,13.5
444,5.62,,,1017.2,13.8
445,5.48,,,1041.1,14.0
446,5.81,,,1033.8,14.2
447,5.42,,,1338.9,14.1
448,5.56,,,1062.2,14.2
449,5.57,,,1200.7,14.2
450,5.36,,,1337.7,14.1
451,5.58,,,1032.0,14.3
452,5.54,,,1274.2,14.2
453,5.5,,,1070.8,14.3
454,5.73,,,1256.3,14.2
455,5.3,,,1138.7,14.3
456,5.42,,,2383.2,13.6
457,5.51,,,1459.0,13.4
458,5.35,,,1046.3,13.6
459,5.63,,,1457.2,13.4
460,5.29,,,1141.9,13.6
461,5.59,,,986.2,13.9
462,5.69,,,1352.6,13.8
463,5.62,,,1238.5,13.7
464,5.32,,,1203.2,13.8
465,5.45,,,1689.7,13.4
466,5.48,,,1244.7,13.4
467,5.67,,,1073.9,13.6
468,5.51,,,1319.7,13.5
469,5.44,,,1084.8,13.7
470,5.48,,,1144.7,13.8
471,5.54,,,1272.1,13.8
472,5.39,,,1268.0,13.7
473,5.44,,,1175.9,13.8
474,5.48,,,1093.0,13.9
475,5.45,,,1157.9,14.0
476,5.39,,,1281.4,13.9
477,5.36,,,1114.6,14.0
478,5.38,,,1154.0,14.1
479,5.46,,,1143.3,14.2
480,5.57,,,990.0,14.4
481,5.76,,,1238.6,14.4
482,5.43,,,1128.0,14.4
483,5.47,,,1111.0,14.5
484,5.51,,,1039.9,14.7
485,5.5,,,1495.5,14.3
486,5.45,,,1132.0,14.4
487,5.3,,,1289.3,14.2
488,5.4,,,1258.9,14.2
489,5.74,,,1089.9,14.3
490,5.51,,,1090.6,14.4
491,5.51,,,1194.1,14.4
492,5.52,,,1061.6,14.5
493,5.47,,,1229.6,14.4
494,5.43,,,1022.4,14.6
495,5.32,,,1472.1,14.3
496,5.47,,,1140.9,14.4
497,5.37,,,1204.3,14.3
498,5.38,,,977.2,14.6
499,5.5,,,1142.5,14.6
500,5.41,,,1367.3,14.4
501,5.43,,,1100.6,14.5
502,5.38,,,1106.2,14.6
503,5.36,,,1320.7,14.4
504,5.7,,,1101.0,14.5
505,5.36,,,2145.5,13.8
506,5.38,,,1214.9,13.8
507,5.45,,,1023.2,14.1
508,5.52,,,1081.9,14.2
509,5.41,,,1740.6,13.8
510,5.29,,,1233.7,13.8
511,5.29,,,1079.0,13.9
512,5.59,,,1043.6,14.2
513,5.4,,,1036.0,14.4
514,5.52,,,1342.0,14.2
515,5.19,,,1112.0,14.3
516,5.52,,,1236.4,14.2
517,5.38,,,2160.6,13.6
518,5.46,,,1037.9,13.8
519,5.23,,,1014.2,14.1
520,5.47,,,1451.1,13.9
521,5.3,,,1055.1,14.1
522,5.45,,,1115.3,14.2
523,5.57,,,1292.9,14.1
524,5.47,,,1168.3,14.1
525,5.31,,,1151.7,14.1
526,5.26,,,1135.3,14.2
527,5.45,,,1135.6,14.3
528,5.16,,,1028.0,14.5
529,5.35,,,1234.1,14.4
530,5.32,,,1227.9,14.3
531,5.26,,,1787.7,13.8
532,5.12,,,1188.9,13.9
533,5.34,,,1014.0,14.1
534,5.36,,,1061.6,14.3
535,5.25,,,1083.2,14.4
536,5.17,,,1063.2,14.6
537,5.17,,,1477.2,14.3
538,5.25,,,1362.9,14.1
539,5.31,,,1241.8,14.0
540,5.23,,,1023.4,14.3
541,5.13,,,1100.5,14.4
542,5.18,,,1134.8,14.4
543,5.27,,,1118.5,14.5
544,5.2,,,1224.2,14.4
545,5.33,,,1079.0,14.5
546,5.29,,,1015.3,14.7
547,5.35,,,1200.8,14.7
548,5.31,,,1023.8,14.8
549,5.19,,,1395.3,14.6
550,5.29,,,1078.3,14.7
551,5.22,,,1074.2,14.8
552,5.58,,,1084.1,14.8
553,5.47,,,1102.9,14.9
554,5.23,,,1440.5,14.6
555,5.45,,,1081.0,14.7
556,5.33,,,1031.6,14.8
557,5.3,,,1176.4,14.8
558,5.38,,,1171.0,14.7
559,5.35,,,1065.1,14.8
560,5.54,,,1118.8,14.9
561,5.35,,,2563.3,14.0
562,5.37,,,1297.6,13.9
563,5.42,,,2246.9,13.3
564,5.29,,,1107.6,13.5
565,5.25,,,1360.8,13.4
566,5.15,,,1282.6,13.3
567,5.28,,,1152.8,13.5
568,5.16,,,1261.0,13.5
569,5.09,,,1418.6,13.3
570,5.43,,,968.6,13.7
571,5.27,,,1156.0,13.8
572,5.37,,,1064.5,14.0
573,5.14,,,1258.3,13.9
574,5.26,,,1333.6,13.8
575,5.23,,,1571.6,13.5
576,5.45,,,1102.2,13.7
577,5.28,,,1063.2,13.9
578,5.32,,,1178.6,13.9
579,5.26,,,1314.0,13.8
580,5.16,,,1160.2,13.9
581,5.26,,,1089.6,14.0
582,5.25,,,1331.9,13.9
583,5.35,,,1043.4,14.1
584,5.1,,,1326.7,14.0
585,5.25,,,1204.3,14.0
586,5.07,,,1380.7,13.8
587,5.17,,,1218.0,13.8
588,5.39,,,1175.1,13.9
589,5.24,,,1134.6,14.0
590,5.36,,,1056.7,14.2
591,5.22,,,2111.2,13.5
592,5.49,,,1456.3,13.3
593,5.21,,,2264.1,12.7
594,5.35,,,1158.5,12.9
595,5.13,,,1281.1,12.9
596,5.35,,,1089.7,13.2
597,5.38,,,1123.4,13.4
598,5.24,,,1273.6,13.4
599,5.13,,,1002.1,13.7
600,5.32,,,1106.7,13.9
601,5.27,,,979.5,14.2
602,5.35,,,1356.2,14.0
603,5.22,,,1028.4,14.2
604,5.06,,,1090.4,14.4
605,5.18,,,1529.7,14.0
606,5.28,,,1433.7,13.8
607,5.34,,,1320.2,13.7
608,5.44,,,1310.0,13.6
609,5.07,,,1158.6,13.7
610,5.23,,,1107.3,13.9
611,5.18,,,1377.0,13.7
612,5.33,,,1018.2,14.0
613,5.34,,,1393.1,13.8
614,5.08,,,1121.7,13.9
615,5.09,,,1036.2,14.1
616,5.19,,,1197.0,14.1
617,5.22,,,964.0,14.5
618,5.24,,,1118.1,14.5
619,5.31,,,1038.2,14.7
620,5.23,,,1309.1,14.5
621,5.38,,,1079.9,14.6
622,5.35,,,1104.5,14.7
623,5.15,,,1402.4,14.4
624,5.38,,,1059.3,14.6
625,5.12,,,1116.8,14.6
626,5.19,,,1117.6,14.7
627,5.06,,,1052.2,14.8
628,5.1,,,1101.0,14.8
629,5.27,,,1156.0,14.8
630,5.2,,,1379.8,14.6
631,5.24,,,1170.7,14.5
632,5.02,,,995.2,14.8
633,5.06,,,1304.5,14.6
634,5.39,,,1031.2,14.8
635,5.3,,,1040.2,14.9
636,5.29,,,1170.9,14.8
637,5.15,,,1151.1,14.8
638,5.3,,,1123.6,14.8
639,5.1,,,1064.7,14.9
640,5.12,,,1531.5,14.5
641,5.03,,,1064.2,14.7
642,5.14,,,1082.9,14.8
643,5.31,,,1299.0,14.6
644,5.29,,,1088.1,14.7
645,5.0,,,1538.9,14.3
646,5.15,,,1030.8,14.5
647,5.14,,,1261.6,14.4
648,5.29,,,1190.9,14.4
649,5.03,,,976.6,14.6
650,5.02,,,1136.6,14.7
651,5.17,,,1672.2,14.2
652,5.32,,,1042.7,14.4
653,5.15,,,1058.9,14.5
654,5.19,,,1401.0,14.3
655,5.08,,,1109.8,14.4
656,5.17,,,1200.1,14.3
657,4.94,,,1308.4,14.2
658,5.19,,,991.8,14.5
659,4.99,,,1334.5,14.3
660,5.23,,,1288.0,14.2
661,5.27,,,1102.2,14.3
662,5.09,,,1210.7,14.2
663,5.26,,,1134.9,14.3
664,5.4,,,1021.3,14.5
665,5.15,,,1464.8,14.2
666,5.01,,,1049.7,14.4
667,5.08,,,1151.4,14.4
668,5.34,,,1090.5,14.5
669,5.28,,,1244.9,14.4
670,4.98,,,1005.0,14.7
671,5.04,,,2101.7,14.0
672,5.01,,,1270.0,13.9
673,4.85,,,1274.2,13.8
674,5.16,,,1093.5,14.0
675,5.0,,,1108.4,14.1
676,5.13,,,1267.2,14.0
677,5.01,,,1057.9,14.2
678,5.15,,,1200.2,14.2
679,4.92,,,1099.4,14.3
680,4.98,,,1351.0,14.1
681,5.02,,,1071.3,14.3
682,5.07,,,1011.7,14.5
683,5.19,,,1014.5,14.7
684,5.2,,,1072.1,14.8
685,5.04,,,1215.3,14.7
686,5.16,,,1176.6,14.7
687,4.99,,,1276.9,14.5
688,5.21,,,1121.6,14.6
689,5.01,,,1491.5,14.3
690,5.28,,,1313.6,14.1
691,4.98,,,1135.6,14.2
692,5.05,,,1175.0,14.2
693,5.13,,,1246.3,14.1
694,5.08,,,1063.7,14.3
695,5.26,,,1341.7,14.1
696,4.9,,,1091.6,14.3
697,5.23,,,1471.9,14.0
698,5.07,,,1363.7,13.8
699,5.0,,,999.4,14.1
700,5.04,,,1130.1,14.2
701,4.98,,,1459.0,13.9
702,5.03,,,1111.5,14.0
703,5.27,,,1053.0,14.2
704,4.95,,,1315.1,14.1
705,5.05,,,1249.1,14.0
706,4.92,,,1172.4,14.1
707,5.03,,,1493.5,13.8
708,5.02,,,1015.0,14.1
709,5.1,,,1109.4,14.2
710,5.1,,,1226.3,14.1
711,5.05,,,1050.3,14.3
712,5.1,,,1071.8,14.5
713,5.13,,,1101.1,14.5
714,5.07,,,1146.2,14.6
715,4.78,,,1298.2,14.4
716,5.0,,,1122.9,14.5
717,4.96,,,1120.1,14.5
718,4.98,,,1090.6,14.6
719,4.89,,,1390.3,14.4
720,4.99,,,2120.9,13.7
721,5.07,,,1019.9,14.0
722,5.13,,,2176.1,13.4
723,4.92,,,1136.1,13.5
724,5.12,,,1259.1,13.5
725,5.01,,,998.1,13.8
726,5.2,,,1132.5,13.9
727,5.04,,,1034.2,14.2
728,4.77,,,1128.1,14.2
729,4.91,,,1188.7,14.2
730,4.88,,,1171.1,14.3
731,5.08,,,1181.2,14.3
732,5.14,,,1141.6,14.3
733,4.94,,,1120.6,14.4
734,5.14,,,1039.0,14.6
735,4.95,,,1042.5,14.7
736,5.23,,,1097.7,14.8
737,5.06,,,1018.7,15.0
738,4.88,,,1149.7,14.9
739,4.96,,,1174.6,14.9
740,5.01,,,1492.5,14.5
741,4.93,,,1192.3,14.5
742,5.13,,,1051.4,14.6
743,5.08,,,1099.8,14.7
744,4.89,,,1636.0,14.2
745,5.03,,,1281.8,14.1
746,4.91,,,1109.0,14.2
747,4.93,,,1213.7,14.2
748,5.04,,,1228.7,14.2
749,4.84,,,1031.2,14.4
750,4.86,,,1096.7,14.5
751,4.93,,,1170.1,14.5
752,4.93,,,1173.8,14.4
753,5.05,,,1145.7,14.5
754,4.92,,,1215.5,14.4
755,4.82,,,1122.2,14.5
756,5.04,,,1313.7,14.3
757,4.99,,,1042.9,14.5
758,4.96,,,1235.1,14.4
759,5.16,,,1095.5,14.5
760,5.02,,,1056.2,14.6
761,4.83,,,1044.2,14.8
762,4.85,,,1118.0,14.8
763,5.01,,,1041.6,15.0
764,4.79,,,1248.6,14.8
765,4.92,,,1041.1,14.9
766,4.93,,,1757.2,14.4
767,5.04,,,1279.2,14.3
768,5.09,,,1385.1,14.1
769,5.12,,,1077.4,14.2
770,4.97,,,1338.9,14.1
771,4.97,,,2114.8,13.4
772,4.97,,,1205.7,13.5
773,4.99,,,1257.0,13.5
774,5.07,,,1031.7,13.8
775,4.86,,,1141.3,13.9
776,4.91,,,1220.2,13.9
777,5.18,,,1066.9,14.1
778,4.86,,,1007.6,14.3
779,4.85,,,1237.6,14.2
780,4.83,,,1449.1,14.0
781,5.06,,,1108.4,14.1
782,4.97,,,1051.3,14.3
783,4.93,,,1047.2,14.5
784,4.78,,,1262.2,14.4
785,4.95,,,1280.6,14.2
786,4.79,,,1094.7,14.4
787,5.12,,,1099.4,14.4
788,4.78,,,1054.8,14.6
789,5.06,,,1205.1,14.5
790,4.83,,,1191.3,14.5
791,4.84,,,1049.6,14.6
792,4.95,,,1139.5,14.7
793,4.9,,,1126.0,14.7
794,5.04,,,1115.5,14.7
795,5.01,,,1131.2,14.7
796,4.79,,,1025.3,14.9
797,4.83,,,1320.0,14.7
798,5.01,,,1126.9,14.7
799,5.01,,,1176.1,14.7
800,4.95,,,1304.9,14.5
801,5.07,,,1260.8,14.4
802,4.79,,,1041.8,14.6
803,4.86,,,1433.8,14.3
804,4.97,,,1241.4,14.2
805,4.68,,,1309.1,14.1
806,4.97,,,1337.0,13.9
807,5.1,,,1023.4,14.2
808,4.99,,,1318.1,14.0
809,4.75,,,1077.5,14.2
810,4.94,,,1233.6,14.1
811,4.74,,,1042.9,14.3
812,4.73,,,1325.4,14.2
813,5.11,,,1301.7,14.1
814,4.66,,,1093.2,14.2
815,5.03,,,1220.3,14.1
816,4.91,,,1185.4,14.2
817,4.92,,,1172.4,14.2
818,4.78,,,1311.2,14.0
819,4.83,,,1047.2,14.2
