step,train_loss,val_loss,val_ppl,time_ms,mfu
185,5.75,,,1969.4,8.3
186,5.88,,,1696.1,8.4
187,5.87,,,2330.3,8.3
188,5.73,,,1749.5,8.4
189,5.75,,,1851.7,8.5
190,5.82,,,1779.7,8.6
191,6.12,,,3011.0,8.3
192,5.93,,,1652.3,8.5
193,5.78,,,1807.1,8.6
194,5.83,,,2368.9,8.4
195,5.85,,,1657.7,8.6
196,5.82,,,1819.7,8.7
197,5.67,,,1729.3,8.8
198,5.91,,,1868.7,8.8
199,5.69,,,1650.9,8.9
200,5.83,,,1799.9,9.0
201,5.74,,,2122.2,8.9
202,5.99,,,1940.4,8.8
203,5.7,,,2340.5,8.7
204,5.81,,,1792.4,8.8
205,5.93,,,1869.1,8.8
206,5.61,,,3085.0,8.4
207,5.86,,,1832.4,8.5
208,5.55,,,1841.1,8.6
209,6.0,,,1763.1,8.7
210,5.76,,,1929.1,8.7
211,5.85,,,2850.2,8.4
212,5.79,,,1762.4,8.5
213,5.76,,,1782.1,8.6
214,5.62,,,1756.9,8.7
215,5.96,,,1675.7,8.8
216,6.01,,,2150.8,8.7
217,5.66,,,1995.1,8.7
218,5.88,,,1899.6,8.7
219,5.68,,,1914.3,8.7
220,5.63,,,2201.1,8.6
221,5.57,,,1960.0,8.6
222,5.78,,,1772.3,8.7
223,6.09,,,1730.2,8.8
224,5.74,,,1570.2,9.0
225,5.53,,,1738.3,9.1
226,5.46,,,3528.4,8.6
227,5.65,,,1899.6,8.7
228,5.66,,,1933.7,8.7
229,5.72,,,2057.8,8.6
230,5.58,,,1717.8,8.7
231,5.9,,,2823.7,8.5
232,5.5,,,2468.9,8.3
233,5.52,,,1889.1,8.4
234,5.45,,,2209.2,8.3
235,5.78,,,1765.9,8.4
236,5.69,,,1850.8,8.5
237,5.62,,,1907.5,8.5
238,5.91,,,3112.4,8.2
239,5.88,,,2009.8,8.2
240,5.55,,,2227.0,8.2
241,5.69,,,1981.9,8.2
242,5.59,,,1695.0,8.4
243,5.62,,,1956.0,8.4
244,5.83,,,1771.0,8.5
245,5.59,,,1754.5,8.6
246,5.54,,,1757.2,8.7
247,5.49,,,1633.1,8.9
248,5.68,,,1958.9,8.8
249,5.61,,,1823.5,8.9
250,5.81,,,2795.9,8.6
251,5.61,,,1818.0,8.7
252,5.54,,,1783.4,8.7
253,5.72,,,1675.9,8.9
254,5.53,,,2040.8,8.8
255,5.57,,,1708.6,8.9
256,5.57,,,2793.7,8.6
257,5.46,,,1708.6,8.7
258,5.52,,,1911.2,8.8
259,5.45,,,1915.0,8.8
260,5.44,,,1765.0,8.8
261,5.45,,,1901.8,8.8
262,5.94,,,1975.2,8.8
263,5.55,,,1823.5,8.8
264,5.52,,,1881.2,8.9
265,5.54,,,1655.4,9.0
266,5.65,,,1767.3,9.0
267,5.36,,,2776.6,8.7
268,5.38,,,1869.2,8.8
269,5.62,,,1743.4,8.9
270,5.73,,,1921.4,8.8
271,5.7,,,1610.3,9.0
272,5.49,,,1874.6,9.0
273,5.28,,,1810.4,9.0
274,5.6,,,1783.1,9.1
275,5.47,,,1577.5,9.2
276,5.61,,,1672.8,9.3
277,5.39,,,1843.8,9.3
278,5.44,,,1879.0,9.3
279,5.23,,,1920.1,9.2
280,5.72,,,1821.4,9.2
281,5.59,,,1734.5,9.3
282,5.2,,,1889.0,9.2
283,5.45,,,1966.1,9.2
284,5.45,,,2811.0,8.8
285,5.36,,,1927.9,8.8
286,5.41,,,1762.9,8.9
287,5.4,,,1818.3,8.9
288,5.32,,,2320.4,8.8
289,5.74,,,1791.4,8.8
290,5.41,,,1816.6,8.9
291,5.44,,,1785.8,8.9
292,5.51,,,1775.0,9.0
293,5.36,,,1910.8,9.0
294,5.41,,,1623.1,9.1
295,5.46,,,1843.9,9.1
296,5.39,,,1709.0,9.2
297,5.26,,,1563.8,9.3
298,5.28,,,1715.1,9.4
299,5.33,,,1860.3,9.4
300,5.55,,,1836.9,9.3
301,5.52,,,2012.0,9.2
302,5.38,,,1629.8,9.3
303,5.4,,,1948.3,9.3
304,5.29,,,1661.1,9.4
305,5.49,,,1861.3,9.3
306,5.46,,,1795.1,9.3
307,5.32,,,1740.1,9.4
308,5.37,,,1803.9,9.4
309,5.48,,,1895.7,9.3
310,5.36,,,3292.4,8.9
311,5.57,,,2752.7,8.6
312,5.32,,,1653.2,8.8
313,5.16,,,1711.2,8.9
314,5.59,,,1824.3,8.9
315,5.41,,,2057.9,8.8
316,5.33,,,1924.2,8.8
317,5.15,,,2814.5,8.5
318,5.41,,,1977.7,8.5
319,5.48,,,1628.4,8.7
320,5.32,,,1599.6,8.9
321,5.31,,,2856.0,8.6
322,5.71,,,1681.3,8.7
323,5.51,,,2052.1,8.7
324,5.13,,,2010.8,8.7
325,5.37,,,1625.9,8.8
326,5.2,,,1978.1,8.8
327,5.26,,,1915.0,8.8
328,5.31,,,1847.9,8.8
329,5.2,,,1727.6,8.9
330,5.45,,,2029.5,8.9
331,5.23,,,1679.4,9.0
332,5.28,,,1720.7,9.1
333,5.2,,,1915.0,9.0
334,5.18,,,2125.6,8.9
335,5.45,,,1695.3,9.0
336,5.31,,,1879.6,9.0
337,5.15,,,1869.5,9.0
338,5.52,,,1862.7,9.0
339,5.19,,,1802.3,9.0
340,5.38,,,2234.4,8.9
341,5.36,,,1710.1,9.0
342,5.46,,,2222.6,8.8
343,5.39,,,1771.1,8.9
344,5.19,,,1931.7,8.9
345,5.1,,,1985.6,8.9
346,5.14,,,1700.3,9.0
347,5.03,,,1650.4,9.1
348,5.36,,,3295.9,8.7
349,5.35,,,1627.8,8.8
350,5.41,,,2068.1,8.8
351,5.19,,,1862.2,8.8
352,5.19,,,1715.4,8.9
353,5.22,,,1804.6,8.9
354,5.05,,,1772.5,9.0
355,5.3,,,1817.1,9.0
356,5.24,,,2916.6,8.7
357,5.21,,,1930.3,8.7
358,5.39,,,1718.8,8.8
359,5.23,,,1800.6,8.9
360,5.24,,,1790.1,8.9
361,5.19,,,1721.1,9.0
362,5.12,,,2843.0,8.7
363,5.16,,,1793.7,8.8
364,5.33,,,1919.1,8.8
365,5.42,,,2131.4,8.7
366,5.22,,,2113.4,8.6
367,5.0,,,1773.8,8.7
368,5.24,,,1799.7,8.8
369,5.18,,,1832.5,8.8
370,5.11,,,1943.7,8.8
371,5.42,,,2104.2,8.7
372,5.04,,,1827.7,8.8
373,5.11,,,1823.3,8.8
374,4.98,,,3297.3,8.4
375,5.17,,,1871.0,8.5
376,5.15,,,1904.6,8.5
377,5.13,,,1910.0,8.6
378,5.16,,,1926.8,8.6
379,5.21,,,2776.6,8.3
380,5.21,,,1800.4,8.4
381,5.23,,,1853.9,8.5
382,5.05,,,1820.5,8.6
383,5.42,,,1699.2,8.7
384,5.1,,,1498.3,9.0
385,5.16,,,1702.5,9.0
386,5.2,,,1809.4,9.1
387,5.02,,,1808.3,9.1
388,5.21,,,1766.3,9.1
389,5.08,,,3103.4,8.8
390,5.21,,,1913.7,8.8
391,5.15,,,1977.0,8.7
392,5.07,,,1814.9,8.8
393,5.08,,,1779.8,8.9
394,5.1,,,1833.0,8.9
395,5.04,,,1860.7,8.9
396,5.14,,,2119.5,8.8
397,5.23,,,1835.5,8.8
398,5.09,,,3681.3,8.4
399,5.07,,,1760.0,8.5
400,5.19,,,1766.4,8.6
401,5.21,,,1680.2,8.8
402,5.12,,,2028.6,8.7
403,5.12,,,1762.7,8.8
404,5.03,,,1789.6,8.9
405,4.94,,,1852.1,8.9
406,5.12,,,1762.6,9.0
407,4.94,,,1867.1,9.0
408,4.98,,,1820.6,9.0
409,4.96,,,1810.2,9.0
410,5.22,,,1968.7,9.0
411,4.96,,,1867.3,9.0
412,5.14,,,1852.7,9.0
413,5.16,,,1825.4,9.0
414,5.07,,,1984.1,9.0
415,5.04,,,2017.8,8.9
416,5.16,,,1922.5,8.9
417,5.17,,,1720.1,9.0
418,4.9,,,1950.3,8.9
419,4.94,,,2482.6,8.7
420,5.08,,,2275.8,8.6
421,4.84,,,2202.8,8.5
422,5.08,,,1866.6,8.5
423,5.23,,,1810.7,8.6
424,4.94,,,2073.0,8.6
425,4.95,,,1752.2,8.7
426,5.0,,,2040.9,8.6
427,5.17,,,1787.0,8.7
428,5.11,,,1825.2,8.8
429,5.17,,,1611.8,8.9
430,5.08,,,1698.7,9.0
431,4.98,,,1874.5,9.0
432,4.74,,,2129.0,8.9
433,5.01,,,2112.5,8.8
434,4.99,,,1668.1,8.9
435,4.93,,,1748.2,9.0
436,5.05,,,1842.8,9.0
437,4.83,,,1744.1,9.1
438,5.02,,,1880.7,9.1
439,5.05,,,1605.4,9.2
440,4.8,,,2068.8,9.1
441,5.15,,,2051.0,9.0
442,4.92,,,1926.5,9.0
443,5.03,,,1854.0,9.0
444,4.95,,,1850.1,9.0
445,4.95,,,2417.4,8.8
446,4.99,,,1702.5,8.9
447,5.08,,,1910.9,8.9
448,5.04,,,1982.4,8.9
449,4.85,,,1878.4,8.9
450,5.05,,,1849.9,8.9
451,4.95,,,1774.6,9.0
452,4.8,,,1799.7,9.0
453,4.76,,,1707.2,9.1
454,4.88,,,1775.1,9.1
455,4.97,,,1863.4,9.1
456,5.09,,,1796.1,9.1
457,5.04,,,1762.1,9.2
458,5.05,,,2165.7,9.0
459,5.07,,,1702.5,9.1
460,4.97,,,1898.0,9.1
461,4.91,,,2027.5,9.0
462,5.04,,,1642.6,9.1
463,4.94,,,1960.4,9.1
464,4.85,,,1771.3,9.1
465,4.93,,,1674.5,9.2
466,4.93,,,1948.8,9.2
467,4.9,,,1744.2,9.2
468,4.79,,,2424.3,9.0
469,4.93,,,1942.0,9.0
470,4.96,,,1901.8,8.9
471,5.07,,,1891.5,8.9
472,4.88,,,1947.7,8.9
473,4.96,,,1832.4,8.9
474,5.06,,,1998.7,8.9
475,4.73,,,1797.6,8.9
476,4.98,,,1723.9,9.0
477,4.96,,,1755.6,9.1
478,5.17,,,1721.6,9.1
479,4.82,,,1640.4,9.3
480,5.02,,,1842.3,9.2
481,5.03,,,1824.3,9.2
482,4.6,,,1849.3,9.2
483,4.98,,,1813.6,9.2
484,4.75,,,1709.5,9.3
485,5.18,,,2255.2,9.1
486,4.79,,,1842.1,9.1
487,4.79,,,1737.6,9.2
488,4.8,,,1600.7,9.3
489,4.84,,,1737.6,9.3
490,4.74,,,1827.4,9.3
491,4.96,,,1938.5,9.3
492,4.69,,,1630.2,9.4
493,4.96,,,1876.2,9.3
494,4.98,,,1840.5,9.3
495,4.92,,,1845.8,9.3
496,4.97,,,1823.4,9.3
497,4.76,,,3100.6,8.9
498,4.77,,,1754.8,9.0
499,4.85,,,2839.6,8.7
500,4.75,,,1634.9,8.8
501,4.94,,,1674.8,9.0
502,4.8,,,1836.6,9.0
503,5.04,,,1616.6,9.1
504,4.81,,,1726.8,9.2
505,4.89,,,1971.6,9.1
506,4.89,,,2043.9,9.0
507,4.86,,,1804.7,9.1
508,4.79,,,1966.9,9.0
509,5.04,,,1831.1,9.0
510,4.89,,,1786.9,9.1
511,4.8,,,1734.1,9.1
512,4.84,,,1811.3,9.1
513,4.85,,,1806.4,9.2
514,4.71,,,2374.2,9.0
515,4.95,,,1794.0,9.0
516,4.89,,,1873.1,9.0
517,4.85,,,1681.6,9.1
518,4.87,,,1662.3,9.2
519,5.08,,,1887.1,9.2
520,4.97,,,1704.7,9.2
521,4.96,,,1792.9,9.3
522,4.78,,,1896.0,9.2
523,4.79,,,1787.4,9.2
524,4.77,,,1896.6,9.2
525,4.87,,,1754.1,9.2
526,4.86,,,1930.1,9.2
527,4.74,,,1832.3,9.2
528,4.73,,,1742.1,9.2
529,4.72,,,1706.4,9.3
530,4.79,,,1911.3,9.3
531,4.84,,,1951.1,9.2
532,4.86,,,2045.6,9.1
533,4.78,,,1760.1,9.1
534,4.87,,,1864.8,9.1
535,4.81,,,2157.6,9.0
536,4.68,,,1582.9,9.2
537,4.67,,,1881.6,9.1
538,4.84,,,1826.5,9.1
539,4.61,,,1775.0,9.2
540,4.8,,,2072.4,9.1
541,4.84,,,1839.4,9.1
542,4.79,,,2998.1,8.7
543,4.75,,,1925.4,8.7
544,4.89,,,1871.1,8.8
545,4.85,,,1671.2,8.9
546,4.74,,,1813.2,8.9
547,4.73,,,1725.2,9.0
548,4.79,,,1677.7,9.1
549,4.79,,,1862.3,9.1
550,4.43,,,2784.9,8.8
551,4.84,,,1923.4,8.8
552,4.76,,,1776.4,8.9
553,4.68,,,1893.2,8.9
