step,train_loss,val_loss,val_ppl,time_ms,mfu
121,6.34,,,3480.8,8.2
122,6.26,,,3451.3,7.9
123,6.1,,,3528.7,7.6
124,6.45,,,3094.5,7.4
125,6.11,,,3605.9,7.1
126,6.37,,,3160.5,6.9
127,6.27,,,2034.7,7.1
128,6.29,,,2061.1,7.2
129,6.38,,,1881.4,7.3
130,6.08,,,2195.2,7.4
131,6.27,,,1602.4,7.7
132,6.32,,,1874.1,7.8
133,6.18,,,1687.7,8.0
134,6.08,,,1906.4,8.1
135,6.15,,,2380.6,8.0
136,6.49,,,2278.6,7.9
137,6.1,,,2223.7,7.9
138,6.42,,,1617.4,8.2
139,5.97,,,1836.2,8.3
140,6.15,,,1778.0,8.4
141,6.44,,,2239.2,8.3
142,6.38,,,1743.7,8.4
143,6.18,,,2115.5,8.4
144,6.08,,,1941.7,8.4
145,6.11,,,1947.2,8.4
146,6.28,,,2038.8,8.4
147,6.28,,,2053.3,8.4
148,6.25,,,1990.3,8.4
149,6.14,,,1999.7,8.4
150,6.23,,,1836.9,8.5
151,6.21,,,2171.3,8.4
152,6.22,,,1690.8,8.6
153,6.22,,,1644.1,8.7
154,6.48,,,1909.9,8.7
155,6.4,,,2003.6,8.7
156,6.14,,,1673.2,8.8
157,6.1,,,1669.2,9.0
158,6.04,,,1883.7,9.0
159,6.15,,,1883.6,9.0
160,6.02,,,1805.8,9.0
161,6.06,,,1864.9,9.0
162,6.58,,,3585.4,8.6
163,6.2,,,2120.0,8.5
164,6.09,,,2092.8,8.5
165,6.33,,,1950.8,8.5
166,6.18,,,1767.5,8.6
167,6.16,,,2421.9,8.4
168,6.25,,,1999.4,8.4
169,6.29,,,1961.6,8.4
170,6.08,,,1868.3,8.5
171,6.07,,,1918.4,8.5
172,5.83,,,1894.2,8.6
173,6.16,,,2979.2,8.3
174,6.27,,,2010.3,8.3
175,6.0,,,1994.4,8.3
176,6.19,,,1903.9,8.3
177,6.09,,,1685.4,8.5
178,6.12,,,1896.4,8.5
179,6.1,,,1869.5,8.6
180,6.3,,,1981.3,8.6
181,6.27,,,1986.3,8.6
182,6.08,,,1777.0,8.7
183,6.25,,,1821.4,8.7
184,6.48,,,2108.4,8.6
185,5.89,,,1880.9,8.7
186,6.01,,,1598.8,8.9
187,5.99,,,1800.6,8.9
188,5.98,,,1664.6,9.0
189,6.17,,,2918.5,8.7
190,6.04,,,1906.3,8.7
191,5.92,,,2039.0,8.7
192,5.93,,,2132.6,8.6
193,6.15,,,2531.4,8.4
194,6.05,,,1980.3,8.4
195,6.09,,,1972.9,8.4
196,6.1,,,1906.3,8.5
197,5.99,,,1655.6,8.6
198,6.03,,,2068.9,8.6
199,5.98,,,2256.2,8.5
200,6.26,,,1760.5,8.6
201,6.2,,,1983.6,8.6
202,6.19,,,1985.8,8.6
203,6.13,,,2286.1,8.4
204,6.18,,,2156.0,8.4
205,6.3,,,2116.0,8.3
206,6.14,,,1790.9,8.4
207,6.29,,,1958.7,8.5
208,5.84,,,2012.6,8.4
209,5.98,,,1956.7,8.5
210,6.11,,,1961.7,8.5
211,5.99,,,1788.7,8.6
212,6.22,,,1754.4,8.7
213,6.17,,,1635.3,8.8
214,6.1,,,1932.5,8.8
215,5.92,,,2000.1,8.8
216,6.08,,,1725.0,8.9
217,6.19,,,1721.3,9.0
218,5.76,,,1845.8,9.0
219,5.83,,,1849.8,9.0
220,6.07,,,2034.9,8.9
221,5.86,,,1722.5,9.0
222,6.16,,,2156.0,8.9
223,5.98,,,1826.6,8.9
224,5.96,,,1794.3,9.0
225,5.92,,,1876.1,9.0
226,6.31,,,2110.6,8.9
227,6.09,,,2248.2,8.7
228,5.97,,,3078.9,8.4
229,5.97,,,1899.2,8.4
230,5.97,,,1710.0,8.6
231,5.91,,,1646.0,8.8
232,5.84,,,1858.5,8.8
233,5.91,,,1936.9,8.8
234,6.04,,,1595.2,9.0
235,5.86,,,3182.3,8.6
236,5.8,,,2649.2,8.4
237,5.83,,,1689.9,8.5
238,5.86,,,2004.2,8.5
239,5.96,,,2537.7,8.3
240,6.01,,,2850.1,8.1
241,6.02,,,1773.4,8.2
242,5.98,,,1840.7,8.3
243,5.85,,,1774.7,8.4
244,5.87,,,1859.7,8.5
245,5.87,,,1814.7,8.6
246,5.75,,,1986.9,8.6
247,6.23,,,1949.3,8.6
248,5.95,,,2013.2,8.5
249,6.12,,,1755.4,8.7
250,5.95,,,1875.6,8.7
251,5.95,,,1760.8,8.8
252,5.92,,,2096.5,8.7
253,5.87,,,1942.9,8.7
254,5.81,,,1734.3,8.8
255,5.8,,,1739.7,8.9
256,5.82,,,1838.8,8.9
257,5.78,,,1928.3,8.9
258,5.66,,,1868.0,8.9
259,5.81,,,1790.9,9.0
260,5.84,,,2133.3,8.8
261,5.93,,,1702.1,9.0
262,6.01,,,2185.9,8.8
263,5.92,,,3313.2,8.5
264,5.88,,,2949.1,8.2
265,6.01,,,3021.0,7.9
266,5.92,,,2962.7,7.7
267,6.04,,,3101.2,7.5
268,5.91,,,3477.5,7.2
269,5.89,,,3060.4,7.0
270,5.92,,,3364.4,6.8
271,5.82,,,2361.7,6.9
272,5.91,,,2032.2,7.0
273,5.93,,,1644.6,7.3
274,6.0,,,2054.4,7.4
275,5.78,,,2059.0,7.5
276,5.96,,,1773.3,7.7
277,5.99,,,2176.5,7.7
278,6.05,,,1878.7,7.8
279,5.71,,,1686.2,8.0
280,5.84,,,1861.3,8.1
281,5.81,,,1830.3,8.2
282,5.98,,,1936.0,8.3
283,5.84,,,1935.8,8.3
284,5.66,,,1759.4,8.5
285,5.86,,,1904.0,8.5
286,6.11,,,1898.7,8.5
287,5.82,,,2147.9,8.5
288,5.73,,,2034.2,8.4
289,5.82,,,1622.1,8.6
290,5.83,,,2233.8,8.5
291,5.84,,,2226.6,8.4
292,6.13,,,1861.5,8.5
293,5.86,,,1632.3,8.7
294,5.75,,,2208.4,8.6
295,5.81,,,2181.6,8.5
296,5.62,,,1857.5,8.5
297,5.9,,,2087.6,8.5
298,5.89,,,1938.4,8.5
299,5.79,,,1595.7,8.7
300,5.75,,,2139.1,8.6
301,5.94,,,1748.8,8.7
302,5.73,,,1890.1,8.7
303,5.85,,,1763.9,8.8
304,5.82,,,3124.2,8.5
305,5.95,,,1696.0,8.6
306,6.04,,,2255.6,8.5
307,5.75,,,1734.6,8.6
308,5.71,,,33789.7,7.8
309,5.8,,,1838.1,8.0
310,5.66,,,1831.9,8.1
311,5.7,,,1805.4,8.2
312,5.77,,,1856.6,8.3
313,5.9,,,1965.9,8.3
314,5.86,,,1948.7,8.3
315,5.79,,,2072.2,8.3
316,5.57,,,1884.1,8.4
317,5.71,,,2128.0,8.3
318,5.7,,,2006.5,8.3
319,5.72,,,1833.6,8.4
320,5.7,,,2626.8,8.2
321,5.73,,,2004.2,8.2
322,5.38,,,2173.8,8.2
323,5.78,,,1687.0,8.4
324,5.88,,,2022.2,8.4
325,5.77,,,2274.7,8.3
326,5.88,,,1775.9,8.4
327,5.82,,,2126.2,8.3
328,5.58,,,1624.8,8.5
329,5.75,,,1954.0,8.6
330,6.0,,,1796.7,8.6
331,5.71,,,1881.5,8.7
332,5.64,,,2078.7,8.6
333,5.71,,,1760.2,8.7
334,5.76,,,1674.4,8.8
335,5.46,,,1712.7,8.9
336,5.59,,,1604.7,9.1
337,5.68,,,1877.7,9.1
338,5.82,,,2093.1,9.0
339,5.76,,,1826.4,9.0
340,5.78,,,1839.0,9.0
341,5.66,,,1768.7,9.1
342,6.01,,,2227.0,8.9
343,5.6,,,1962.4,8.9
344,5.7,,,1914.7,8.9
345,5.52,,,1813.1,8.9
346,5.66,,,2064.5,8.8
347,5.57,,,1764.7,8.9
348,5.69,,,2313.1,8.7
349,5.76,,,2258.0,8.6
350,5.66,,,1984.3,8.6
351,5.58,,,1679.5,8.7
352,5.64,,,1936.0,8.7
353,5.6,,,2313.7,8.6
354,5.74,,,2078.4,8.5
355,5.81,,,2125.2,8.5
356,5.67,,,1844.5,8.5
357,5.5,,,1822.4,8.6
358,5.61,,,1835.6,8.7
359,5.66,,,1844.2,8.7
360,5.65,,,1876.6,8.7
361,5.69,,,1909.5,8.7
362,5.7,,,1891.7,8.8
363,5.64,,,1821.8,8.8
364,5.62,,,1792.7,8.9
365,5.68,,,1880.3,8.9
366,5.66,,,1564.7,9.1
367,5.75,,,1801.1,9.1
368,5.55,,,2290.0,8.9
369,5.64,,,1814.9,9.0
370,5.94,,,1776.5,9.0
371,5.57,,,2025.2,8.9
372,5.57,,,1987.7,8.9
373,5.84,,,1776.1,8.9
374,5.49,,,1640.5,9.1
375,5.71,,,2282.3,8.9
376,5.37,,,1737.8,9.0
377,5.77,,,2864.1,8.7
378,5.57,,,1914.6,8.7
379,5.65,,,1697.7,8.8
380,5.68,,,1938.2,8.8
381,5.75,,,1844.5,8.8
382,5.71,,,2164.7,8.7
383,5.63,,,2274.7,8.6
384,5.58,,,1970.8,8.6
385,5.61,,,2775.2,8.3
386,5.54,,,2010.3,8.3
387,5.61,,,1808.1,8.4
388,5.55,,,2106.6,8.4
389,5.55,,,1916.3,8.4
390,5.48,,,1610.7,8.6
391,5.64,,,2079.5,8.6
392,5.62,,,1809.6,8.7
393,5.53,,,1891.1,8.7
394,5.68,,,2087.9,8.6
395,5.43,,,2137.2,8.5
396,5.5,,,2679.6,8.3
397,5.55,,,1693.1,8.5
398,5.52,,,1593.2,8.7
399,5.68,,,1772.9,8.8
400,5.46,,,1547.0,9.0
401,5.74,,,2591.8,8.7
402,5.42,,,1608.9,8.9
403,5.54,,,2203.3,8.8
404,5.53,,,1873.2,8.8
405,5.43,,,1569.2,9.0
406,5.72,,,2000.3,8.9
407,5.62,,,3487.1,8.5
408,5.31,,,3465.9,8.2
409,5.49,,,3195.9,7.9
410,5.64,,,3273.0,7.6
411,5.74,,,3517.7,7.3
412,5.48,,,3522.3,7.1
413,5.61,,,3463.8,6.8
414,5.65,,,2557.5,6.8
415,5.55,,,1786.1,7.1
416,5.53,,,2419.5,7.1
417,5.68,,,2589.6,7.0
418,5.51,,,1722.7,7.3
419,5.47,,,1651.7,7.6
420,5.55,,,2139.4,7.6
421,5.54,,,2083.3,7.7
422,5.54,,,1730.9,7.9
423,5.57,,,1631.7,8.1
424,5.54,,,1727.8,8.3
425,5.55,,,1743.2,8.4
426,5.49,,,1757.8,8.5
427,5.57,,,1765.5,8.6
428,5.28,,,1718.9,8.7
429,5.39,,,2774.4,8.5
430,5.48,,,2174.6,8.4
431,5.43,,,3433.2,8.1
432,5.54,,,2000.2,8.1
433,5.49,,,1957.2,8.1
434,5.49,,,2000.9,8.2
435,5.43,,,1882.4,8.2
436,5.25,,,1978.0,8.3
437,5.55,,,2495.3,8.1
438,5.7,,,2539.7,8.0
439,5.69,,,2136.6,8.0
440,5.38,,,2287.0,7.9
441,5.34,,,2173.4,7.9
442,5.42,,,1756.6,8.1
443,5.35,,,1889.1,8.1
444,5.23,,,1552.5,8.4
445,5.3,,,1813.5,8.5
446,5.39,,,1861.7,8.6
447,5.51,,,1609.2,8.7
448,5.57,,,1730.9,8.8
449,5.44,,,1797.5,8.9
450,5.44,,,2005.7,8.8
451,5.67,,,2160.3,8.7
452,5.5,,,1579.3,8.9
453,5.63,,,1786.3,9.0
454,5.57,,,1852.1,9.0
455,5.44,,,1764.3,9.0
456,5.5,,,1977.6,9.0
457,5.37,,,1839.1,9.0
458,5.48,,,1857.9,9.0
459,5.51,,,1784.5,9.1
460,5.29,,,1957.2,9.0
461,5.28,,,1859.5,9.0
462,5.4,,,1943.2,9.0
463,5.32,,,2134.4,8.9
464,5.2,,,1962.7,8.8
465,5.44,,,2270.6,8.7
466,5.46,,,1926.6,8.7
467,5.54,,,2098.3,8.6
468,5.33,,,1806.9,8.7
469,5.31,,,1998.0,8.7
470,5.13,,,1709.8,8.8
471,5.65,,,2267.2,8.7
472,5.63,,,1845.6,8.7
473,5.17,,,2298.8,8.6
474,5.2,,,2288.5,8.4
475,5.56,,,1974.6,8.5
476,5.3,,,1910.1,8.5
477,5.64,,,1667.9,8.6
478,5.31,,,1896.4,8.7
479,5.31,,,2539.0,8.5
480,5.26,,,1680.1,8.6
481,5.6,,,2073.1,8.6
482,5.48,,,1765.5,8.7
483,5.28,,,1944.0,8.7
484,5.19,,,1822.7,8.7
485,5.39,,,2287.1,8.6
486,5.4,,,1852.3,8.6
487,5.24,,,1950.9,8.6
488,5.35,,,2014.5,8.6
489,5.68,,,1838.8,8.7
490,5.52,,,2156.9,8.6
491,5.38,,,2122.4,8.5
492,5.36,,,1859.2,8.6
493,5.4,,,2101.1,8.5
494,5.47,,,2407.1,8.4
495,5.38,,,1797.1,8.5
496,5.43,,,2019.4,8.4
497,5.56,,,1737.1,8.6
498,5.17,,,2055.9,8.5
499,5.25,,,1982.9,8.5
500,5.4,,,1866.0,8.6
501,5.47,,,1728.6,8.7
502,5.25,,,1888.4,8.7
503,5.41,,,1949.3,8.7
504,5.59,,,2052.1,8.7
505,5.19,,,2392.1,8.5
506,5.36,,,2041.7,8.5
507,5.38,,,2074.5,8.4
508,5.39,,,1817.5,8.5
509,5.45,,,2202.0,8.4
510,5.32,,,2017.7,8.4
511,5.31,,,2381.2,8.3
512,5.28,,,1717.3,8.4
513,5.42,,,1838.9,8.5
514,5.38,,,2290.8,8.4
515,5.24,,,1827.4,8.5
516,5.19,,,1791.3,8.6
517,5.34,,,1845.2,8.6
518,5.34,,,1880.6,8.7
519,5.33,,,1595.1,8.8
520,5.4,,,1884.5,8.9
521,5.35,,,2350.7,8.7
522,5.03,,,2051.6,8.6
523,5.34,,,1512.9,8.9
524,5.17,,,2137.8,8.8
525,5.36,,,2466.6,8.6
526,5.19,,,1919.5,8.6
527,5.4,,,2096.6,8.5
528,5.14,,,2147.1,8.5
529,5.25,,,2207.6,8.4
530,5.27,,,1964.2,8.4
531,5.27,,,2214.8,8.3
532,5.25,,,2028.4,8.3
533,5.54,,,1945.3,8.4
534,5.26,,,1854.3,8.4
535,5.14,,,1675.0,8.6
536,5.24,,,2015.7,8.6
537,5.24,,,1771.8,8.7
538,5.24,,,1986.1,8.6
539,5.35,,,1700.1,8.8
540,5.32,,,1695.1,8.9
541,4.87,,,1682.2,9.0
542,5.11,,,2037.9,8.9
543,5.13,,,1938.2,8.9
544,5.34,,,2080.0,8.8
545,5.26,,,1910.9,8.8
546,5.34,,,2147.1,8.7
547,5.06,,,1926.3,8.7
548,5.47,,,2934.5,8.4
549,5.28,,,2028.0,8.4
550,5.34,,,2020.5,8.4
551,5.18,,,1799.0,8.5
552,5.16,,,2611.9,8.3
553,5.31,,,2181.7,8.2
554,5.24,,,1621.5,8.4
555,5.13,,,1860.1,8.5
556,5.13,,,1927.8,8.5
557,5.25,,,1848.3,8.6
558,5.33,,,1662.3,8.7
559,5.29,,,2325.9,8.6
560,5.44,,,2065.8,8.5
561,5.08,,,1938.8,8.6
562,5.23,,,2062.9,8.5
563,5.24,,,2949.7,8.2
564,5.34,,,3218.8,7.9
565,5.26,,,3194.4,7.7
566,5.43,,,3337.0,7.4
567,5.39,,,3003.4,7.2
568,5.02,,,3111.1,7.0
569,5.24,,,3081.8,6.9
570,5.08,,,3364.3,6.7
571,5.15,,,3375.3,6.5
572,5.14,,,2000.9,6.7
573,5.3,,,1632.8,7.1
574,5.2,,,1619.4,7.4
575,5.33,,,1918.1,7.5
576,5.04,,,1783.0,7.7
577,5.18,,,2004.5,7.8
578,5.22,,,1995.9,7.9
579,4.82,,,1967.3,7.9
580,5.1,,,1846.4,8.1
581,5.2,,,1832.1,8.2
582,5.22,,,1962.6,8.2
583,5.25,,,2137.4,8.2
584,5.21,,,2027.6,8.2
585,5.08,,,1925.9,8.2
586,4.94,,,1957.0,8.3
587,4.99,,,2004.0,8.3
588,5.21,,,1891.0,8.4
589,5.07,,,1606.9,8.6
590,5.15,,,2008.2,8.5
591,5.16,,,1969.9,8.5
592,5.23,,,1866.5,8.6
593,4.86,,,1888.0,8.6
594,5.2,,,1788.4,8.7
595,5.1,,,1754.6,8.8
596,5.18,,,1871.7,8.8
597,5.26,,,2112.5,8.7
598,5.19,,,1916.7,8.7
599,5.0,,,1789.9,8.8
600,5.0,,,1687.7,8.9
601,4.99,,,2081.8,8.8
602,4.96,,,1960.6,8.8
603,5.46,,,1711.3,8.9
604,5.2,,,1724.6,9.0
605,5.13,,,1831.3,9.0
606,5.19,,,1848.2,9.0
607,5.02,,,2091.8,8.9
608,4.99,,,2490.8,8.7
609,5.09,,,1784.8,8.8
610,5.17,,,2072.8,8.7
611,5.1,,,1707.4,8.8
612,4.94,,,1765.0,8.9
613,5.19,,,1725.8,9.0
614,4.98,,,2214.9,8.8
615,5.22,,,2101.2,8.8
616,4.98,,,1942.0,8.8
617,5.11,,,2147.6,8.7
618,5.18,,,1678.7,8.8
619,5.02,,,2039.3,8.7
620,4.91,,,1996.3,8.7
621,5.08,,,1700.0,8.8
622,5.1,,,2117.9,8.7
623,5.0,,,1682.9,8.9
624,5.4,,,2146.0,8.8
625,5.37,,,2160.0,8.7
626,5.0,,,1570.2,8.9
627,5.0,,,1840.0,8.9
628,4.91,,,2107.8,8.8
629,4.97,,,1860.3,8.8
630,5.27,,,1630.3,9.0
631,5.06,,,2082.9,8.9
632,5.19,,,1859.8,8.9
633,4.91,,,2153.4,8.8
634,4.94,,,1916.6,8.8
635,4.96,,,1929.4,8.8
636,5.06,,,1953.7,8.8
637,4.9,,,1587.6,9.0
638,5.08,,,1741.4,9.0
639,5.18,,,2143.7,8.9
640,5.06,,,2450.1,8.7
641,5.16,,,1715.2,8.8
642,4.85,,,2034.2,8.8
643,5.27,,,2141.3,8.7
644,5.26,,,1770.1,8.8
645,4.94,,,1860.0,8.8
646,4.86,,,2087.5,8.7
647,5.02,,,2170.6,8.6
648,5.15,,,2867.3,8.3
649,5.06,,,2032.8,8.3
650,4.83,,,1629.0,8.5
651,5.02,,,2245.1,8.4
652,4.98,,,1704.6,8.6
653,5.03,,,2051.3,8.5
654,5.13,,,1766.7,8.6
655,5.07,,,2190.5,8.5
656,5.07,,,2123.7,8.5
657,5.08,,,3272.4,8.1
658,5.08,,,1988.2,8.2
659,4.91,,,2050.1,8.2
660,5.03,,,1867.4,8.3
661,5.49,,,2057.3,8.3
662,4.87,,,1818.6,8.4
663,4.99,,,2125.3,8.3
664,5.07,,,1812.5,8.4
665,4.99,,,2288.3,8.3
666,5.15,,,1922.3,8.4
667,5.11,,,2135.1,8.3
668,5.25,,,2894.1,8.1
669,4.86,,,1653.6,8.3
670,4.85,,,1714.5,8.4
671,4.94,,,1890.7,8.5
672,4.98,,,2118.2,8.4
673,4.89,,,1779.3,8.5
674,5.0,,,1927.2,8.5
675,5.03,,,1815.8,8.6
676,5.04,,,1738.1,8.7
677,5.15,,,2432.4,8.5
678,4.94,,,2053.9,8.5
679,5.19,,,1964.0,8.5
680,4.91,,,1878.2,8.6
681,5.04,,,2004.2,8.5
682,4.77,,,1898.0,8.6
683,4.85,,,1773.1,8.7
684,5.04,,,2250.0,8.5
685,4.76,,,3390.4,8.2
686,4.96,,,3018.0,7.9
687,5.19,,,3013.0,7.7
688,5.06,,,3384.4,7.4
689,5.03,,,3466.3,7.2
690,4.94,,,3092.2,7.0
691,4.94,,,3023.0,6.9
692,4.9,,,3042.8,6.7
693,4.78,,,2680.8,6.7
694,4.95,,,1695.9,7.0
695,4.94,,,1862.9,7.2
696,5.07,,,2057.9,7.3
697,5.03,,,1715.6,7.6
698,5.0,,,2095.2,7.6
699,4.98,,,2132.4,7.6
700,4.9,,,2054.9,7.7
701,4.79,,,1908.8,7.8
702,5.15,,,1975.4,7.9
703,4.82,,,2170.8,7.9
704,4.82,,,1709.0,8.1
705,4.99,,,2050.3,8.1
706,4.97,,,1845.0,8.2
707,5.02,,,1710.5,8.3
708,4.88,,,2010.6,8.3
709,4.8,,,1778.8,8.5
710,4.95,,,2100.6,8.4
711,4.73,,,2145.2,8.4
712,4.75,,,2176.3,8.3
713,4.69,,,1797.4,8.4
714,4.85,,,1875.8,8.5
715,4.74,,,2063.4,8.4
716,4.82,,,1947.6,8.5
717,4.72,,,2232.2,8.4
718,4.91,,,1567.8,8.6
719,4.78,,,1686.9,8.7
720,4.75,,,2649.3,8.5
721,4.94,,,1803.4,8.6
722,4.82,,,2395.8,8.4
723,4.89,,,1733.8,8.6
724,4.81,,,2010.6,8.5
725,4.93,,,1814.9,8.6
726,5.18,,,1678.2,8.8
727,4.93,,,1797.8,8.8
728,4.65,,,1958.1,8.8
729,4.81,,,3228.8,8.4
730,4.78,,,1616.4,8.6
731,4.73,,,2074.9,8.6
732,4.9,,,1705.1,8.7
733,4.86,,,1700.9,8.8
734,4.9,,,1743.1,8.9
735,4.86,,,1721.0,9.0
736,4.94,,,1602.3,9.1
737,4.89,,,1917.4,9.1
738,4.88,,,1962.4,9.1
739,4.68,,,2006.1,9.0
740,4.77,,,2094.8,8.9
741,4.69,,,1812.9,8.9
742,4.82,,,2102.5,8.8
743,4.91,,,2123.0,8.8
744,5.03,,,1875.6,8.8
745,4.73,,,1839.1,8.8
746,4.98,,,2060.9,8.7
747,4.84,,,1702.9,8.9
748,5.15,,,1924.2,8.8
749,4.84,,,2463.2,8.6
750,4.99,,,1628.8,8.8
751,4.9,,,1908.3,8.8
752,4.87,,,2222.7,8.7
753,4.89,,,1966.8,8.7
754,4.86,,,2452.8,8.5
755,4.76,,,1818.9,8.6
756,4.52,,,1969.0,8.6
757,4.82,,,1978.5,8.6
758,4.73,,,2318.6,8.4
759,4.79,,,1957.1,8.5
760,4.62,,,1705.9,8.6
761,4.93,,,2497.1,8.4
762,4.82,,,2144.1,8.4
763,4.81,,,1972.4,8.4
764,4.77,,,2520.4,8.2
765,4.9,,,2111.4,8.2
766,4.83,,,2359.2,8.1
767,4.6,,,1929.0,8.1
768,4.77,,,2028.7,8.2
769,4.83,,,1765.2,8.3
770,4.8,,,1613.3,8.5
771,4.81,,,1971.9,8.5
772,4.95,,,2265.8,8.4
773,4.76,,,2643.0,8.2
774,4.8,,,1719.0,8.4
775,4.78,,,2044.4,8.3
776,4.93,,,1584.7,8.6
777,4.93,,,2001.1,8.6
778,4.88,,,1993.8,8.5
779,4.69,,,2170.5,8.5
780,4.83,,,1955.3,8.5
781,4.8,,,2173.8,8.4
782,4.86,,,2331.0,8.3
783,4.77,,,1841.4,8.4
784,4.85,,,1685.8,8.5
785,4.81,,,1889.2,8.6
786,4.62,,,1666.2,8.7
787,4.88,,,2066.8,8.7
788,4.61,,,1652.5,8.8
789,4.74,,,2134.1,8.7
790,4.82,,,2073.0,8.7
791,4.99,,,1737.5,8.8
792,4.75,,,1657.6,8.9
793,4.58,,,1952.5,8.9
794,4.65,,,2332.3,8.7
795,4.73,,,1892.1,8.7
796,4.65,,,1743.2,8.8
797,4.73,,,1665.3,9.0
798,4.69,,,1903.9,8.9
799,4.77,,,3146.9,8.6
800,4.81,,,2171.5,8.5
801,4.91,,,1999.0,8.5
802,4.7,,,1836.5,8.6
803,4.71,,,1757.2,8.7
804,4.83,,,1672.9,8.8
805,4.47,,,1851.5,8.8
806,4.76,,,2558.9,8.6
807,4.65,,,1749.2,8.7
808,4.7,,,1842.3,8.7
809,4.58,,,2021.7,8.7
810,4.73,,,1919.4,8.7
811,4.61,,,1998.9,8.7
812,4.98,,,1856.2,8.7
813,4.59,,,1821.0,8.8
814,4.81,,,1924.6,8.8
815,4.67,,,2021.8,8.7
816,4.91,,,2206.7,8.6
817,4.66,,,2152.6,8.5
818,4.86,,,3214.0,8.2
