step,train_loss,val_loss,val_ppl,time_ms,mfu
229,5.79,,,2502.2,10.5
230,5.83,,,1625.5,10.5
231,5.86,,,1387.2,10.7
232,5.78,,,1656.3,10.6
233,5.71,,,1663.1,10.6
234,6.05,,,1584.3,10.6
235,5.84,,,1494.4,10.6
236,5.7,,,1500.4,10.7
237,5.91,,,1405.5,10.8
238,5.86,,,1530.9,10.8
239,5.74,,,1501.8,10.9
240,5.77,,,1252.0,11.1
241,5.72,,,1812.0,10.9
242,5.67,,,1623.7,10.9
243,5.82,,,1725.2,10.8
244,5.78,,,2588.0,10.4
245,5.72,,,1535.1,10.4
246,5.83,,,1384.0,10.6
247,5.85,,,1706.5,10.5
248,5.9,,,1725.1,10.4
249,5.79,,,1361.7,10.6
250,5.69,,,1744.6,10.5
251,5.8,,,1784.6,10.4
252,5.7,,,1433.4,10.6
253,5.6,,,1507.7,10.6
254,5.74,,,2615.2,10.2
255,5.76,,,1557.9,10.3
256,5.82,,,1417.8,10.4
257,5.68,,,1586.5,10.4
258,5.62,,,1473.6,10.5
259,5.71,,,1376.3,10.7
260,5.69,,,1363.0,10.9
261,5.6,,,1910.3,10.7
262,5.64,,,1496.8,10.7
263,5.7,,,1305.1,10.9
264,5.63,,,1745.9,10.8
265,5.74,,,1496.0,10.9
266,5.53,,,1671.1,10.8
267,5.48,,,1651.0,10.7
268,5.66,,,1619.2,10.7
269,5.69,,,1354.1,10.9
270,5.69,,,1890.8,10.7
271,5.51,,,1471.6,10.7
272,5.56,,,1464.5,10.8
273,5.8,,,1517.7,10.8
274,5.71,,,1508.2,10.9
275,5.82,,,1586.3,10.8
276,5.61,,,1315.2,11.0
277,5.54,,,1965.6,10.8
278,5.52,,,1700.5,10.7
279,5.58,,,1485.4,10.8
280,5.68,,,1407.3,10.9
281,5.7,,,1638.8,10.8
282,5.64,,,1454.5,10.9
283,5.65,,,1511.7,10.9
284,5.48,,,1428.9,11.0
285,5.78,,,1511.9,11.0
286,5.68,,,1446.4,11.1
287,5.73,,,1959.8,10.8
288,5.5,,,1289.7,11.1
289,5.35,,,1330.9,11.2
290,5.69,,,1457.8,11.2
291,5.72,,,1465.8,11.3
292,5.58,,,1501.7,11.3
293,5.86,,,1308.6,11.4
294,5.52,,,1483.4,11.4
295,5.64,,,1435.8,11.4
296,5.68,,,1338.4,11.6
297,5.53,,,1849.5,11.3
298,6.03,,,1417.5,11.4
299,5.49,,,1752.9,11.2
300,5.56,,,1572.8,11.1
301,5.49,,,1461.8,11.2
302,5.49,,,1740.0,11.0
303,5.56,,,1666.9,10.9
304,5.49,,,1527.3,10.9
305,5.6,,,1901.9,10.7
306,5.75,,,1622.9,10.7
307,5.49,,,1843.9,10.5
308,5.35,,,1533.8,10.6
309,5.59,,,1444.7,10.7
310,5.49,,,1379.8,10.8
311,5.62,,,1372.7,11.0
312,5.56,,,1466.1,11.0
313,5.47,,,1421.9,11.1
314,5.46,,,1548.4,11.1
315,5.33,,,1621.8,11.0
316,5.36,,,1349.0,11.2
317,5.53,,,1339.0,11.3
318,5.42,,,1448.2,11.3
319,5.53,,,1588.4,11.3
320,5.39,,,1988.1,11.0
321,5.53,,,1602.4,10.9
322,5.32,,,1545.2,10.9
323,5.55,,,1820.5,10.8
324,5.43,,,1668.3,10.7
325,5.46,,,1857.9,10.5
326,5.52,,,1547.9,10.6
327,5.63,,,1362.2,10.7
328,5.44,,,1760.8,10.6
329,5.51,,,1564.7,10.6
330,5.45,,,1455.6,10.7
331,5.48,,,1820.8,10.6
332,5.5,,,1483.9,10.7
333,5.43,,,1421.1,10.8
334,5.48,,,1505.9,10.8
335,5.34,,,1399.0,10.9
336,5.31,,,1408.5,11.0
337,5.44,,,1398.8,11.1
338,5.41,,,1619.1,11.1
339,5.59,,,1365.9,11.2
340,5.51,,,1369.6,11.3
341,5.56,,,1509.5,11.3
342,5.52,,,1558.9,11.2
343,5.29,,,1424.7,11.3
344,5.73,,,1514.3,11.3
345,5.27,,,1730.4,11.1
346,5.52,,,1331.9,11.3
347,5.41,,,1613.3,11.2
348,5.6,,,1348.6,11.3
349,5.41,,,1288.1,11.5
350,5.29,,,1413.0,11.5
351,5.49,,,1188.4,11.8
352,5.44,,,1576.3,11.7
353,5.4,,,1434.3,11.7
354,5.58,,,1399.8,11.7
355,5.7,,,1884.3,11.4
356,5.29,,,1748.4,11.3
357,5.45,,,1569.7,11.2
358,5.66,,,1854.4,11.0
359,5.35,,,1628.5,10.9
360,5.37,,,1471.7,11.0
361,5.22,,,1393.9,11.1
362,5.54,,,1328.6,11.2
363,5.4,,,1192.3,11.5
364,5.33,,,1563.0,11.5
365,5.35,,,1743.2,11.3
366,5.66,,,1333.8,11.4
367,5.37,,,1435.0,11.4
368,5.62,,,1338.8,11.6
369,5.28,,,1334.1,11.7
370,5.26,,,1350.8,11.7
371,5.5,,,1516.9,11.7
372,5.38,,,1317.3,11.8
373,5.26,,,1250.2,12.0
374,5.28,,,1359.8,12.0
375,5.17,,,1655.3,11.8
376,5.49,,,1445.6,11.8
377,5.31,,,1596.2,11.7
378,5.4,,,1394.3,11.7
379,5.22,,,1532.9,11.6
380,5.31,,,1365.0,11.7
381,5.38,,,1688.9,11.5
382,5.23,,,1375.3,11.6
383,5.22,,,1444.7,11.6
384,5.45,,,1559.5,11.5
385,5.5,,,1573.3,11.4
386,5.24,,,1631.8,11.3
387,5.36,,,1534.3,11.3
388,5.25,,,1383.1,11.4
389,5.26,,,1461.4,11.4
390,5.35,,,1853.4,11.2
391,5.3,,,1661.1,11.1
392,5.28,,,1508.9,11.1
393,5.25,,,1441.0,11.1
394,5.01,,,1566.9,11.1
395,5.61,,,1398.1,11.2
396,5.43,,,1415.7,11.3
397,5.15,,,1325.3,11.4
398,5.41,,,2575.2,10.9
399,5.45,,,2187.1,10.6
400,5.22,,,1549.0,10.6
401,5.11,,,1581.9,10.6
402,5.11,,,1564.8,10.6
403,5.27,,,1633.1,10.6
404,4.96,,,1615.0,10.6
405,5.18,,,1755.9,10.5
406,5.24,,,1413.7,10.6
407,4.99,,,1347.4,10.8
408,5.17,,,1568.2,10.8
409,5.29,,,1645.9,10.7
410,5.19,,,1788.8,10.6
411,5.23,,,1651.0,10.6
412,5.02,,,1478.1,10.7
413,5.15,,,1676.3,10.6
414,5.1,,,1844.8,10.4
415,5.2,,,1412.1,10.6
416,5.09,,,1713.0,10.5
417,5.28,,,1612.7,10.5
418,5.21,,,1428.6,10.6
419,5.26,,,1261.0,10.9
420,5.35,,,1529.1,10.9
421,5.26,,,1236.1,11.2
422,5.18,,,1874.6,11.0
423,5.27,,,1368.5,11.1
424,5.1,,,1433.5,11.2
425,4.95,,,1464.5,11.2
426,5.04,,,1643.6,11.1
427,5.12,,,1422.8,11.2
428,5.2,,,2111.9,10.9
429,5.03,,,1533.7,10.9
430,5.04,,,1522.2,10.9
431,5.22,,,1528.2,10.9
432,5.13,,,1731.0,10.8
433,5.14,,,1565.6,10.8
434,4.96,,,1437.6,10.9
435,5.16,,,1401.3,11.0
436,5.17,,,1687.6,10.9
437,5.15,,,1545.6,10.9
438,5.21,,,1349.6,11.0
439,5.07,,,1505.6,11.1
440,5.2,,,1553.5,11.0
441,5.2,,,1599.1,11.0
442,5.13,,,1342.5,11.1
443,5.12,,,1459.7,11.2
444,5.36,,,1612.7,11.1
445,5.1,,,1442.0,11.2
446,5.22,,,1719.0,11.0
447,5.1,,,1674.1,10.9
448,5.03,,,1170.4,11.3
449,5.0,,,1595.3,11.2
450,5.11,,,1358.0,11.3
451,5.36,,,1561.8,11.3
452,5.05,,,1447.4,11.3
453,5.03,,,1327.0,11.4
454,5.35,,,1483.5,11.4
455,4.93,,,1374.4,11.5
456,5.31,,,1869.2,11.3
457,5.07,,,1390.8,11.3
458,5.19,,,1429.5,11.4
459,4.99,,,1451.8,11.4
460,5.0,,,1661.7,11.3
461,5.17,,,1664.9,11.2
462,4.96,,,1611.7,11.1
463,5.17,,,1410.2,11.2
464,5.04,,,1361.3,11.3
465,5.06,,,1662.3,11.2
466,4.88,,,1693.7,11.1
467,5.05,,,1290.7,11.3
468,5.11,,,1542.9,11.2
469,5.29,,,1419.6,11.3
470,4.97,,,1624.6,11.2
471,5.0,,,1857.6,11.0
472,5.2,,,1744.5,10.8
473,4.93,,,1647.0,10.8
474,4.96,,,1516.7,10.8
475,5.02,,,1491.9,10.9
476,5.13,,,1582.4,10.8
477,5.03,,,1624.2,10.8
478,4.9,,,1580.6,10.8
479,5.1,,,1316.0,11.0
480,4.79,,,1398.5,11.1
481,5.05,,,1849.9,10.9
482,5.01,,,1799.7,10.7
483,5.02,,,1852.4,10.6
484,4.97,,,2063.5,10.3
485,4.92,,,1700.7,10.3
486,5.06,,,1306.1,10.5
487,5.12,,,1871.6,10.4
488,4.78,,,1751.0,10.3
489,4.88,,,1240.8,10.6
490,4.98,,,1695.2,10.6
491,4.99,,,1392.5,10.7
492,4.96,,,1837.0,10.6
493,4.97,,,1338.9,10.8
494,4.88,,,1315.8,11.0
495,4.92,,,1414.0,11.1
496,5.1,,,1940.8,10.8
497,5.05,,,1390.5,10.9
498,4.93,,,1690.8,10.9
499,4.88,,,1744.0,10.7
500,4.98,,,1597.5,10.7
501,4.94,,,1779.7,10.6
502,4.74,,,1856.7,10.4
503,5.05,,,1594.3,10.4
504,4.99,,,1411.1,10.6
505,4.99,,,1573.9,10.6
506,4.84,,,1625.0,10.6
507,4.98,,,1890.4,10.4
508,5.26,,,1850.6,10.3
509,5.05,,,1237.0,10.6
510,4.89,,,1817.6,10.5
511,4.87,,,1446.0,10.6
512,4.89,,,1332.3,10.8
513,4.78,,,1476.9,10.9
514,5.19,,,1697.9,10.8
515,4.93,,,1571.1,10.8
516,4.96,,,1892.4,10.6
517,4.94,,,1350.6,10.8
518,5.05,,,1321.4,11.0
519,4.97,,,1296.2,11.2
520,5.01,,,1336.3,11.3
521,5.07,,,1674.1,11.2
522,4.86,,,1544.8,11.2
523,4.94,,,1702.3,11.0
524,4.84,,,1445.8,11.1
525,4.91,,,1924.1,10.9
526,5.01,,,1428.6,10.9
527,5.18,,,1348.3,11.1
528,4.92,,,1329.8,11.3
529,4.8,,,1493.1,11.3
530,4.86,,,1937.8,11.0
531,4.89,,,1751.4,10.9
532,4.96,,,1587.0,10.8
533,4.87,,,1318.5,11.0
534,4.93,,,1487.1,11.1
535,4.76,,,1463.2,11.1
536,4.78,,,1527.0,11.1
537,4.91,,,1468.1,11.1
538,4.89,,,1403.9,11.2
539,4.97,,,1712.2,11.1
540,4.87,,,1508.9,11.1
541,4.76,,,1358.8,11.2
542,4.86,,,1501.2,11.2
543,4.79,,,1519.7,11.2
544,4.77,,,1516.9,11.2
545,5.01,,,1387.6,11.3
546,4.87,,,1503.4,11.3
547,4.9,,,1630.3,11.2
548,4.91,,,1487.3,11.2
549,4.91,,,1553.4,11.2
550,4.96,,,1605.1,11.1
551,5.02,,,1321.5,11.3
552,4.78,,,1800.0,11.1
553,5.06,,,1664.8,11.0
554,4.87,,,1990.4,10.7
555,4.82,,,1610.9,10.7
556,4.86,,,1399.9,10.8
557,4.91,,,1512.0,10.9
558,4.85,,,1602.8,10.8
559,4.83,,,1250.0,11.1
560,4.82,,,1614.4,11.0
561,4.99,,,1562.3,11.0
562,5.03,,,1580.7,11.0
563,4.86,,,1379.4,11.1
564,4.98,,,1537.9,11.1
565,5.06,,,1468.9,11.1
566,4.82,,,1366.9,11.2
567,4.71,,,1598.3,11.2
568,4.78,,,1367.4,11.3
569,4.74,,,1361.5,11.4
570,4.84,,,1463.3,11.4
571,4.6,,,1476.2,11.4
572,4.69,,,1881.7,11.2
573,4.7,,,1497.4,11.2
574,4.94,,,1874.9,10.9
575,4.89,,,1353.5,11.1
576,4.65,,,1380.3,11.2
577,4.83,,,1295.1,11.4
578,4.92,,,1530.0,11.3
579,4.96,,,2155.8,11.0
580,4.81,,,1328.3,11.2
581,5.01,,,1543.9,11.1
582,4.89,,,1416.5,11.2
583,4.64,,,1666.3,11.1
584,4.83,,,1289.0,11.3
585,4.75,,,1601.2,11.2
586,5.09,,,1370.5,11.3
587,4.73,,,1322.8,11.5
588,5.02,,,1478.4,11.5
589,4.6,,,1674.4,11.3
590,4.67,,,1586.4,11.2
591,4.81,,,1255.7,11.5
592,5.2,,,1358.3,11.6
593,4.79,,,1585.7,11.5
594,4.8,,,1321.3,11.6
595,4.81,,,1445.0,11.6
596,4.55,,,1395.2,11.6
597,4.84,,,1789.4,11.4
598,4.78,,,1451.2,11.4
599,4.89,,,1526.5,11.4
600,4.82,,,1468.4,11.4
601,4.76,,,1398.1,11.5
602,4.48,,,1663.8,11.3
603,4.95,,,2457.9,10.9
604,4.59,,,1794.1,10.7
605,4.99,,,1584.6,10.7
606,4.82,,,1416.9,10.8
607,4.64,,,1352.2,11.0
608,4.7,,,1349.4,11.1
609,4.78,,,1538.7,11.1
610,4.63,,,1407.1,11.2
611,4.75,,,1741.6,11.1
612,4.7,,,3973.7,10.4
613,4.72,,,2832.8,9.9
614,4.68,,,3052.1,9.5
615,4.76,,,3113.9,9.1
616,4.71,,,3173.8,8.7
617,4.69,,,2880.7,8.4
618,4.61,,,2735.2,8.2
619,4.71,,,2657.0,8.0
620,4.69,,,2857.0,7.8
621,4.68,,,2763.4,7.6
622,4.67,,,1477.4,8.0
623,4.9,,,1393.4,8.4
624,4.77,,,1349.5,8.8
625,4.6,,,1808.8,8.9
626,4.57,,,1396.7,9.2
627,4.65,,,2637.0,8.9
628,4.97,,,1514.1,9.1
629,4.82,,,1682.3,9.2
630,4.86,,,1523.5,9.4
631,4.65,,,1930.7,9.3
632,4.65,,,1386.0,9.6
633,4.84,,,1793.7,9.6
634,4.76,,,1416.5,9.8
635,4.83,,,1353.4,10.1
636,4.64,,,1482.6,10.2
637,4.63,,,1345.1,10.4
638,4.66,,,2152.1,10.2
639,4.7,,,1644.4,10.2
640,4.65,,,1734.5,10.1
641,4.64,,,1288.9,10.4
642,4.85,,,1579.3,10.4
643,4.72,,,1847.2,10.3
644,4.69,,,1494.8,10.4
645,4.69,,,1423.3,10.6
646,4.56,,,1519.3,10.6
647,4.89,,,1823.0,10.5
648,4.55,,,1911.0,10.3
649,4.71,,,1368.5,10.5
650,4.8,,,1370.5,10.7
651,4.66,,,1619.1,10.7
652,4.7,,,1804.1,10.5
653,4.55,,,1341.8,10.7
654,4.59,,,1463.2,10.8
655,4.79,,,1632.0,10.8
656,4.65,,,1835.3,10.6
657,4.63,,,1593.5,10.6
658,4.76,,,1897.6,10.4
659,4.42,,,1535.6,10.5
660,4.67,,,1555.2,10.5
661,4.81,,,2392.4,10.2
662,4.43,,,1322.7,10.4
663,4.52,,,1687.4,10.4
664,4.72,,,1532.0,10.4
665,4.74,,,1431.5,10.6
666,4.51,,,1683.0,10.5
667,4.76,,,1410.6,10.7
668,4.47,,,1491.3,10.7
669,4.53,,,1517.5,10.8
670,4.51,,,1319.7,11.0
671,4.56,,,1481.6,11.0
672,4.49,,,1681.3,10.9
673,4.67,,,1327.9,11.1
674,4.64,,,1910.1,10.8
675,4.85,,,1401.9,11.0
676,4.73,,,1317.6,11.1
677,4.57,,,1386.1,11.2
678,4.42,,,1561.4,11.2
679,4.68,,,1731.4,11.1
680,4.59,,,1672.0,11.0
681,4.7,,,1752.9,10.8
682,4.52,,,1337.0,11.0
683,4.71,,,2021.8,10.7
684,4.55,,,1507.0,10.8
685,4.43,,,1490.8,10.8
686,4.55,,,1654.1,10.8
687,4.45,,,1508.1,10.8
688,4.28,,,1855.0,10.6
689,4.73,,,1365.8,10.8
690,4.49,,,1364.8,11.0
691,4.48,,,1644.7,10.9
692,4.61,,,2007.8,10.6
693,4.54,,,2079.9,10.4
694,4.58,,,1623.2,10.4
695,4.58,,,1359.4,10.6
696,4.42,,,1317.1,10.8
697,4.62,,,1644.3,10.7
698,4.35,,,1443.5,10.8
699,4.61,,,1471.4,10.9
700,4.3,,,1345.9,11.1
701,4.58,,,1472.1,11.1
702,4.36,,,1299.4,11.3
703,4.67,,,1544.4,11.2
704,4.48,,,1514.1,11.2
705,4.75,,,1577.8,11.2
706,4.5,,,1701.1,11.0
707,4.52,,,1287.1,11.2
708,4.63,,,1605.9,11.2
709,4.73,,,2459.6,10.7
710,4.49,,,1432.3,10.8
711,4.59,,,1319.0,11.0
712,4.72,,,1613.2,11.0
713,4.5,,,1652.8,10.9
714,4.5,,,1531.2,10.9
715,4.37,,,1699.0,10.8
716,4.57,,,1374.5,10.9
717,4.48,,,1377.1,11.1
718,4.62,,,1637.8,11.0
719,4.4,,,1226.7,11.3
720,4.34,,,1557.7,11.2
721,4.63,,,1588.9,11.2
722,4.43,,,1457.9,11.2
723,4.59,,,1696.3,11.1
724,4.34,,,1784.3,10.9
725,4.48,,,1924.6,10.7
726,4.6,,,2418.2,10.3
727,4.32,,,1379.9,10.5
728,4.41,,,1250.5,10.8
729,4.34,,,1388.3,10.9
730,4.29,,,1439.7,11.0
731,4.4,,,1513.9,11.0
732,4.51,,,1863.7,10.8
733,4.5,,,1378.9,11.0
734,4.63,,,1724.1,10.8
735,4.57,,,1722.8,10.7
736,4.56,,,1789.0,10.6
737,4.59,,,1630.9,10.6
738,4.52,,,1655.8,10.5
739,4.38,,,1342.2,10.7
740,4.37,,,1404.0,10.9
741,4.51,,,1732.4,10.7
742,4.52,,,1697.3,10.7
743,4.47,,,1755.3,10.6
744,4.44,,,1606.3,10.5
745,4.51,,,1415.1,10.7
746,4.59,,,1492.9,10.7
747,4.46,,,1522.4,10.8
748,4.53,,,1493.2,10.8
749,4.62,,,1561.1,10.8
750,4.43,,,1353.3,11.0
751,4.44,,,1522.8,11.0
752,4.31,,,1403.8,11.1
753,4.28,,,1562.8,11.1
754,4.57,,,2064.8,10.8
755,4.43,,,1350.5,10.9
756,4.36,,,1685.1,10.8
757,4.56,,,1920.5,10.6
758,4.51,,,1424.1,10.8
759,4.53,,,1643.0,10.7
760,4.5,,,1433.7,10.8
761,4.4,,,1410.0,10.9
762,4.2,,,1645.4,10.8
763,4.4,,,1483.1,10.9
764,4.38,,,1429.5,11.0
765,4.48,,,1505.0,11.0
766,4.48,,,1414.8,11.1
767,4.47,,,1270.9,11.3
768,4.56,,,1357.9,11.4
769,4.39,,,1713.6,11.3
770,4.47,,,1377.7,11.4
771,4.42,,,1522.7,11.3
772,4.49,,,1235.5,11.6
773,4.43,,,1884.0,11.3
774,4.56,,,1440.5,11.3
775,4.54,,,1469.9,11.3
776,4.38,,,1416.1,11.4
777,4.41,,,1314.9,11.5
778,4.48,,,1698.6,11.4
779,4.45,,,1618.3,11.3
780,4.48,,,1701.0,11.1
781,4.36,,,1527.1,11.1
782,4.3,,,1723.1,11.0
783,4.31,,,1379.0,11.1
784,4.62,,,1849.2,10.9
785,4.46,,,1481.7,11.0
786,4.27,,,1941.2,10.7
787,4.59,,,1141.9,11.1
788,4.45,,,1427.8,11.2
789,4.34,,,1543.6,11.2
790,4.32,,,1575.5,11.1
791,4.47,,,1457.1,11.2
792,4.25,,,1618.3,11.1
793,4.32,,,1510.3,11.1
794,4.21,,,1809.1,10.9
795,4.38,,,1639.5,10.8
796,4.36,,,1720.2,10.7
797,4.22,,,1400.8,10.9
798,4.34,,,1458.7,10.9
799,4.39,,,1500.0,11.0
800,4.3,,,1341.5,11.1
801,4.41,,,1422.6,11.2
802,4.53,,,2005.1,10.9
803,4.33,,,1446.6,11.0
804,4.6,,,1541.8,11.0
805,4.57,,,1387.8,11.1
806,4.52,,,1640.5,11.0
807,4.35,,,1656.9,10.9
808,4.51,,,1698.5,10.8
809,4.23,,,1278.9,11.1
810,4.34,,,1775.5,10.9
811,4.35,,,1401.4,11.0
812,4.38,,,1460.6,11.1
813,4.16,,,1622.5,11.0
814,4.41,,,2080.9,10.7
815,4.45,,,1603.7,10.7
816,4.31,,,1438.1,10.8
817,4.36,,,1542.6,10.8
818,4.33,,,1578.6,10.8
