step,train_loss,val_loss,val_ppl,time_ms,mfu
371,5.57,,,2003.4,7.7
372,5.83,,,1978.8,7.8
373,5.65,,,1943.4,7.9
374,5.86,,,2269.7,7.8
375,5.55,,,1815.8,8.0
376,5.63,,,2098.8,8.0
377,5.47,,,1909.5,8.1
378,5.7,,,2280.3,8.0
379,5.6,,,2060.7,8.0
380,5.53,,,2204.1,8.0
381,5.66,,,2315.0,7.9
382,5.71,,,1886.3,8.0
383,5.74,,,2073.5,8.0
384,5.64,,,2823.7,7.8
385,5.75,,,2098.8,7.8
386,5.53,,,2125.1,7.8
387,5.73,,,2277.0,7.8
388,5.66,,,2542.2,7.7
389,5.64,,,3245.4,7.4
390,5.77,,,2587.6,7.3
391,5.94,,,2390.4,7.3
392,5.87,,,2434.0,7.3
393,5.54,,,2738.4,7.2
394,5.88,,,2831.9,7.0
395,5.68,,,2050.6,7.2
396,5.66,,,3332.1,6.9
397,5.77,,,2160.6,7.0
398,5.81,,,2175.1,7.1
399,5.79,,,2304.1,7.1
400,5.57,,,2344.4,7.1
401,5.63,,,2079.9,7.2
402,5.59,,,2111.7,7.3
403,5.97,,,2102.3,7.4
404,5.78,,,1853.1,7.5
405,5.53,,,1921.3,7.7
406,5.54,,,2084.8,7.7
407,5.82,,,2156.1,7.7
408,5.49,,,2378.7,7.6
409,5.55,,,1916.0,7.8
410,5.52,,,1996.3,7.8
411,5.49,,,2072.7,7.9
412,5.45,,,2063.6,7.9
413,5.52,,,2042.1,7.9
414,5.46,,,2133.2,7.9
415,5.44,,,2242.5,7.9
416,5.87,,,2096.8,7.9
417,5.66,,,3202.4,7.6
418,5.71,,,2148.1,7.7
419,5.76,,,2224.7,7.6
420,5.75,,,2351.8,7.6
421,5.58,,,2430.5,7.5
422,5.84,,,2565.3,7.4
423,5.51,,,2596.2,7.3
424,5.62,,,2141.9,7.4
425,5.52,,,1919.3,7.5
426,5.62,,,2245.9,7.5
427,5.48,,,2308.3,7.5
428,5.64,,,2471.0,7.4
429,5.65,,,1815.0,7.6
430,5.45,,,2155.4,7.6
431,5.63,,,2681.3,7.5
432,5.59,,,2127.1,7.5
433,5.61,,,2501.0,7.5
434,5.55,,,1894.2,7.6
435,5.77,,,2048.5,7.7
436,5.36,,,2200.3,7.7
437,5.47,,,1901.5,7.8
438,5.65,,,1909.9,7.9
439,5.5,,,2178.2,7.9
440,5.74,,,2265.8,7.8
441,5.35,,,3601.5,7.5
442,5.43,,,1921.6,7.6
443,5.6,,,1961.3,7.7
444,5.66,,,1962.5,7.8
445,5.52,,,2469.9,7.7
446,5.83,,,2271.2,7.7
447,5.43,,,2101.4,7.7
448,5.56,,,2437.9,7.6
449,5.57,,,2038.1,7.7
450,5.37,,,2421.0,7.6
451,5.59,,,2563.1,7.5
452,5.55,,,2177.8,7.5
453,5.51,,,1851.8,7.7
454,5.72,,,1808.7,7.9
455,5.31,,,2595.9,7.7
456,5.42,,,2013.1,7.8
457,5.52,,,2018.5,7.8
458,5.35,,,1876.4,8.0
459,5.64,,,2563.6,7.8
460,5.31,,,2241.0,7.8
461,5.6,,,2024.1,7.8
462,5.7,,,2194.7,7.8
463,5.62,,,1929.3,7.9
464,5.32,,,2291.8,7.9
465,5.48,,,2153.3,7.8
466,5.5,,,2231.7,7.8
467,5.69,,,1956.7,7.9
468,5.56,,,2114.7,7.9
469,5.48,,,1940.2,8.0
470,5.51,,,2351.0,7.9
471,5.57,,,1820.3,8.0
472,5.42,,,2198.9,8.0
473,5.48,,,1995.7,8.0
474,5.5,,,1935.4,8.1
475,5.47,,,2252.0,8.0
476,5.41,,,2040.6,8.1
477,5.4,,,2476.4,7.9
478,5.42,,,2141.5,7.9
479,5.5,,,1937.9,8.0
480,5.6,,,2007.3,8.0
481,5.76,,,1802.9,8.2
482,5.44,,,1874.8,8.3
483,5.47,,,2268.0,8.2
484,5.52,,,2265.3,8.1
485,5.51,,,2058.9,8.1
486,5.45,,,2026.9,8.1
487,5.3,,,2125.2,8.1
488,5.4,,,1884.9,8.2
489,5.75,,,1952.9,8.2
490,5.49,,,3636.3,7.9
491,5.5,,,1800.8,8.0
492,5.56,,,2421.4,7.9
493,5.53,,,2136.7,7.9
494,5.5,,,1804.1,8.0
495,5.4,,,2288.9,8.0
496,5.55,,,2071.5,8.0
497,5.45,,,2304.3,7.9
498,5.49,,,4169.4,7.5
499,5.56,,,1947.6,7.6
500,5.47,,,3128.8,7.4
501,5.51,,,1863.3,7.6
502,5.43,,,2038.6,7.6
503,5.41,,,2341.8,7.6
504,5.72,,,2619.2,7.5
505,5.39,,,2169.9,7.5
506,5.4,,,1988.5,7.6
507,5.48,,,2879.3,7.4
508,5.55,,,2012.6,7.5
509,5.41,,,1828.3,7.7
510,5.32,,,2347.5,7.6
511,5.33,,,2302.2,7.6
512,5.6,,,2136.6,7.6
513,5.43,,,2374.9,7.6
514,5.54,,,2142.3,7.6
515,5.23,,,1792.6,7.8
516,5.56,,,1921.3,7.9
517,5.41,,,2727.5,7.7
518,5.5,,,2068.3,7.8
519,5.26,,,1881.8,7.9
520,5.49,,,2090.1,7.9
521,5.34,,,1801.6,8.0
522,5.5,,,2106.6,8.0
523,5.59,,,2288.0,8.0
524,5.5,,,2492.6,7.8
525,5.35,,,2268.3,7.8
526,5.29,,,1797.6,8.0
527,5.48,,,1902.8,8.0
528,5.18,,,2210.8,8.0
529,5.38,,,2236.0,8.0
530,5.33,,,2274.0,7.9
531,5.3,,,2284.4,7.8
532,5.17,,,2484.0,7.7
533,5.39,,,2226.6,7.7
534,5.4,,,2205.4,7.7
535,5.3,,,2271.9,7.7
536,5.21,,,2378.4,7.6
537,5.2,,,2227.6,7.6
538,5.29,,,3170.0,7.4
539,5.37,,,2046.7,7.5
540,5.3,,,1778.8,7.7
541,5.19,,,2669.5,7.5
542,5.23,,,2222.5,7.5
543,5.32,,,2070.4,7.6
544,5.26,,,1828.4,7.8
545,5.35,,,3017.0,7.5
546,5.32,,,1996.9,7.6
547,5.39,,,2076.5,7.7
548,5.35,,,1871.2,7.8
549,5.22,,,1841.0,7.9
550,5.32,,,2037.7,8.0
551,5.24,,,2156.2,8.0
552,5.61,,,1870.8,8.1
553,5.49,,,2389.1,8.0
554,5.28,,,2382.3,7.9
555,5.48,,,1958.6,7.9
556,5.39,,,2265.8,7.9
557,5.35,,,2050.9,7.9
558,5.42,,,2384.9,7.8
559,5.39,,,2433.6,7.7
560,5.57,,,1846.7,7.9
561,5.39,,,3049.2,7.6
562,5.39,,,2326.8,7.6
563,5.44,,,2095.1,7.6
564,5.31,,,1904.4,7.8
565,5.3,,,2490.2,7.7
566,5.18,,,2408.7,7.6
567,5.32,,,2411.1,7.5
568,5.22,,,2346.2,7.5
569,5.14,,,2107.3,7.5
570,5.49,,,2298.3,7.5
571,5.32,,,1778.1,7.7
572,5.44,,,2177.8,7.7
573,5.21,,,2471.0,7.6
574,5.3,,,2565.3,7.5
575,5.28,,,2360.7,7.5
576,5.51,,,2788.2,7.3
577,5.33,,,2753.4,7.2
578,5.37,,,1770.2,7.4
579,5.32,,,2018.9,7.5
580,5.21,,,2708.4,7.4
581,5.3,,,2339.9,7.4
582,5.28,,,2337.9,7.4
583,5.41,,,2016.1,7.5
584,5.16,,,2399.5,7.4
585,5.3,,,2378.5,7.4
586,5.12,,,3142.8,7.2
587,5.21,,,2041.9,7.3
588,5.45,,,2373.3,7.3
589,5.28,,,2213.9,7.3
590,5.4,,,2237.1,7.3
591,5.26,,,2047.1,7.4
592,5.54,,,2576.6,7.3
593,5.25,,,2101.3,7.4
594,5.39,,,2192.4,7.4
595,5.17,,,3142.7,7.2
596,5.38,,,2020.9,7.3
597,5.4,,,2188.7,7.4
598,5.29,,,2037.5,7.5
599,5.18,,,1811.7,7.6
600,5.38,,,2594.1,7.5
601,5.32,,,2269.4,7.5
602,5.4,,,2157.4,7.5
603,5.28,,,2124.5,7.6
604,5.11,,,2085.6,7.6
605,5.25,,,1947.2,7.7
606,5.33,,,2294.9,7.7
607,5.39,,,1804.4,7.9
608,5.52,,,2430.5,7.8
609,5.13,,,2707.1,7.6
610,5.29,,,2533.2,7.5
611,5.24,,,2309.7,7.5
612,5.36,,,2099.4,7.5
613,5.37,,,2136.4,7.6
614,5.12,,,1919.4,7.7
615,5.12,,,1934.8,7.8
616,5.21,,,2142.6,7.8
617,5.22,,,2254.7,7.8
618,5.24,,,2112.2,7.8
619,5.32,,,2577.1,7.7
620,5.28,,,2177.6,7.7
621,5.41,,,2132.4,7.7
622,5.41,,,2262.2,7.7
623,5.19,,,1951.6,7.8
624,5.43,,,2099.7,7.8
625,5.17,,,2419.6,7.7
626,5.25,,,2167.1,7.7
627,5.11,,,2017.1,7.8
628,5.14,,,2352.7,7.7
629,5.32,,,2224.4,7.7
630,5.23,,,1907.7,7.8
631,5.27,,,2759.4,7.6
632,5.07,,,2225.6,7.6
633,5.11,,,2290.2,7.6
634,5.44,,,1895.3,7.7
635,5.35,,,2128.9,7.7
636,5.32,,,2678.8,7.6
637,5.19,,,2265.6,7.6
638,5.35,,,2164.4,7.6
639,5.16,,,1911.9,7.7
640,5.17,,,2235.6,7.7
641,5.09,,,2177.2,7.7
642,5.2,,,1987.7,7.8
643,5.41,,,2543.2,7.7
644,5.35,,,2168.8,7.7
645,5.04,,,1923.3,7.8
646,5.21,,,1929.8,7.9
647,5.21,,,2250.4,7.8
648,5.35,,,2456.2,7.7
649,5.07,,,2012.3,7.8
650,5.06,,,2386.0,7.7
651,5.23,,,1896.9,7.8
652,5.39,,,1993.8,7.9
653,5.2,,,3069.4,7.7
654,5.26,,,1906.2,7.8
655,5.14,,,1968.1,7.9
656,5.23,,,1690.1,8.1
657,5.01,,,1889.8,8.1
658,5.23,,,1719.3,8.3
659,5.03,,,2203.5,8.2
660,5.29,,,1908.1,8.3
661,5.33,,,2688.0,8.1
662,5.18,,,1989.3,8.1
663,5.32,,,2123.0,8.1
664,5.46,,,1817.2,8.2
665,5.2,,,2225.8,8.2
666,5.07,,,1844.1,8.3
667,5.13,,,2202.0,8.2
668,5.36,,,2113.3,8.2
669,5.32,,,2479.4,8.0
670,5.03,,,3576.9,7.7
671,5.07,,,2124.5,7.7
672,5.06,,,2302.9,7.7
673,4.9,,,2140.2,7.7
674,5.21,,,2309.8,7.7
675,5.04,,,2078.1,7.7
676,5.18,,,2098.9,7.7
677,5.07,,,1838.4,7.9
678,5.21,,,3189.3,7.6
679,4.98,,,2276.1,7.6
680,5.04,,,1978.1,7.7
681,5.07,,,2047.2,7.7
682,5.11,,,2273.5,7.7
683,5.24,,,2500.7,7.6
684,5.25,,,2138.8,7.6
685,5.14,,,2137.0,7.7
686,5.21,,,2477.8,7.6
687,5.07,,,2103.5,7.6
688,5.26,,,1834.9,7.8
689,5.08,,,2072.5,7.8
690,5.34,,,1834.0,7.9
691,5.05,,,1748.6,8.1
692,5.12,,,2333.8,8.0
693,5.18,,,2030.5,8.0
694,5.16,,,2010.4,8.1
695,5.32,,,2356.0,8.0
696,4.93,,,2019.1,8.0
697,5.28,,,1918.3,8.1
698,5.11,,,2199.4,8.1
699,5.04,,,2029.2,8.1
700,5.09,,,2651.3,7.9
701,5.03,,,1712.1,8.1
702,5.1,,,2087.7,8.1
703,5.3,,,2231.2,8.0
704,5.01,,,2077.2,8.0
705,5.1,,,2495.9,7.9
706,4.97,,,2016.2,8.0
707,5.07,,,2106.8,8.0
708,5.07,,,1918.7,8.0
709,5.16,,,2113.9,8.0
710,5.17,,,2757.3,7.8
711,5.13,,,2756.6,7.7
712,5.17,,,3357.8,7.4
713,5.24,,,2075.8,7.5
714,5.14,,,2375.0,7.4
715,4.86,,,2071.9,7.5
716,5.08,,,2397.0,7.5
717,5.03,,,2072.0,7.5
718,5.06,,,2414.0,7.5
719,4.98,,,2087.3,7.5
720,5.06,,,2026.9,7.6
721,5.14,,,2116.5,7.6
722,5.21,,,1815.2,7.8
723,4.99,,,2183.2,7.8
724,5.17,,,2238.1,7.8
725,5.07,,,2370.1,7.7
726,5.26,,,2184.5,7.7
727,5.1,,,2212.6,7.7
728,4.79,,,2234.7,7.7
729,4.97,,,1908.1,7.8
730,4.92,,,2195.8,7.8
731,5.17,,,2005.1,7.8
732,5.18,,,1870.3,8.0
733,4.96,,,2184.6,7.9
734,5.19,,,2035.1,8.0
735,4.99,,,2192.3,7.9
736,5.3,,,1955.9,8.0
737,5.11,,,2150.3,8.0
738,4.96,,,2130.5,8.0
739,5.03,,,2237.9,7.9
740,5.03,,,2254.3,7.9
741,5.01,,,1934.1,8.0
742,5.2,,,2091.2,8.0
743,5.17,,,2130.0,8.0
744,4.96,,,1812.0,8.1
745,5.11,,,2207.7,8.1
746,4.97,,,2446.6,7.9
747,5.0,,,1812.9,8.1
748,5.1,,,1842.9,8.2
749,4.9,,,1993.2,8.2
750,4.92,,,2240.6,8.1
751,5.0,,,1967.8,8.2
752,4.99,,,2084.7,8.2
753,5.1,,,2230.8,8.1
754,4.96,,,1867.0,8.2
755,4.85,,,2219.0,8.1
756,5.1,,,2340.9,8.0
757,5.05,,,2426.1,7.9
758,5.0,,,1869.9,8.0
759,5.2,,,2059.3,8.1
760,5.06,,,2108.6,8.0
761,4.87,,,1905.4,8.1
762,4.91,,,2105.6,8.1
763,5.06,,,2004.4,8.1
764,4.85,,,1850.9,8.2
765,4.98,,,1946.5,8.3
766,4.98,,,1927.4,8.3
767,5.1,,,1963.7,8.3
768,5.14,,,2657.7,8.1
769,5.2,,,2056.4,8.1
770,5.04,,,2793.6,7.9
771,5.05,,,2026.3,8.0
772,5.03,,,2143.8,8.0
773,5.04,,,2094.8,8.0
774,5.12,,,1960.5,8.0
775,4.91,,,2402.5,7.9
776,4.96,,,2017.6,8.0
777,5.2,,,1904.0,8.1
778,4.92,,,2077.3,8.1
779,4.89,,,2061.7,8.1
780,4.89,,,2118.4,8.1
781,5.1,,,2268.5,8.0
782,5.06,,,1797.1,8.1
783,4.98,,,1737.2,8.3
784,4.83,,,1760.5,8.4
785,5.02,,,3024.5,8.1
786,4.85,,,2113.9,8.1
787,5.18,,,2190.2,8.1
788,4.86,,,2389.6,8.0
789,5.12,,,2048.4,8.0
790,4.9,,,2584.8,7.8
791,4.9,,,1770.7,8.0
792,5.01,,,1890.2,8.1
793,5.01,,,2307.6,8.0
794,5.1,,,1921.8,8.1
795,5.06,,,2050.3,8.1
796,4.84,,,1835.2,8.2
797,4.87,,,1706.7,8.4
798,5.04,,,1982.6,8.4
799,5.06,,,1928.5,8.4
800,4.98,,,2022.5,8.4
801,5.14,,,1928.1,8.4
802,4.86,,,1713.2,8.6
803,4.9,,,1722.8,8.7
804,5.04,,,2008.0,8.7
805,4.73,,,2025.6,8.6
806,5.11,,,1975.9,8.6
807,5.15,,,2134.5,8.5
808,5.05,,,2166.1,8.5
809,4.79,,,2171.1,8.4
810,5.0,,,2386.0,8.3
811,4.79,,,2212.3,8.2
812,4.79,,,2118.5,8.2
813,5.19,,,2014.2,8.2
814,4.72,,,2333.3,8.1
815,5.12,,,2515.1,8.0
816,4.98,,,2028.9,8.0
817,5.0,,,2017.1,8.0
818,4.85,,,2080.7,8.0
